Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
14:35:33:05.684,0
14:35:33:06.685,0
14:35:33:07.687,0
14:35:33:08.688,0
14:35:33:09.690,0
14:35:33:10.692,0
14:35:33:11.693,0
14:35:33:12.695,0
14:35:33:13.696,0
14:35:33:14.698,0
14:35:33:15.699,0
14:35:33:16.701,0
14:35:33:17.703,0
14:35:33:18.704,0
14:35:33:19.706,0
14:35:33:20.707,0
14:35:33:21.709,0
14:35:33:22.711,0
14:35:33:23.712,0
14:35:33:24.714,0
14:35:33:25.715,0
14:35:33:26.717,0
14:35:33:27.718,0
14:35:33:28.720,0
14:35:33:29.721,0
14:35:33:30.723,0
14:35:33:31.724,0
14:35:33:32.726,0
14:35:33:33.728,0
14:35:33:34.729,0
14:35:33:35.731,0
14:35:33:36.732,0
14:35:33:37.734,0
14:35:33:38.735,0
14:35:33:39.737,0
14:35:33:40.739,0
14:35:33:41.740,0
14:35:33:42.742,0
14:35:33:43.743,0
14:35:33:44.745,0
14:35:33:45.747,0
14:35:33:46.748,0
14:35:33:47.750,0
14:35:33:48.751,0
14:35:33:49.753,0
14:35:33:50.754,0
14:35:33:51.756,0
14:35:33:52.757,0
14:35:33:53.759,0
14:35:33:54.761,0
14:35:33:55.762,0
14:35:33:56.764,0
14:35:33:57.765,0
14:35:33:58.767,0
14:35:33:59.768,0
14:35:34:00.770,0
14:35:34:01.772,0
14:35:34:02.773,0
14:35:34:03.775,0
14:35:34:04.776,0
14:35:34:05.778,0
14:35:34:06.779,0
14:35:34:07.781,0
14:35:34:08.783,0
14:35:34:09.784,0
14:35:34:10.786,0
14:35:34:11.787,0
14:35:34:12.789,0
14:35:34:13.790,0
14:35:34:14.792,0
14:35:34:15.794,0
14:35:34:16.795,0
14:35:34:17.797,0
14:35:34:18.798,0
14:35:34:19.800,0
14:35:34:20.801,0
14:35:34:21.803,0
14:35:34:22.804,0
14:35:34:23.806,0
14:35:34:24.808,0
14:35:34:25.809,0
14:35:34:26.811,0
14:35:34:27.812,0
14:35:34:28.814,0
14:35:34:29.815,0
14:35:34:30.817,0
14:35:34:31.819,0
14:35:34:32.820,0
14:35:34:33.822,0
14:35:34:34.823,0
14:35:34:35.825,0
14:35:34:36.826,0
14:35:34:37.828,0
14:35:34:38.830,0
14:35:34:39.831,0
14:35:34:40.833,0
14:35:34:41.834,0
14:35:34:42.836,0
14:35:34:43.838,0
14:35:34:44.839,0
14:35:34:45.841,0
14:35:34:46.842,0
14:35:34:47.844,0
14:35:34:48.845,0
14:35:34:49.847,0
14:35:34:50.848,0
14:35:34:51.850,0
14:35:34:52.852,0
14:35:34:53.853,0
14:35:34:54.855,0
14:35:34:55.856,0
14:35:34:56.858,0
14:35:34:57.859,0
14:35:34:58.861,0
14:35:34:59.863,0
14:35:35:00.864,0
14:35:35:01.866,0
14:35:35:02.867,0
14:35:35:03.869,0
14:35:35:04.870,0
14:35:35:05.872,0
14:35:35:06.874,0
14:35:35:07.875,0
14:35:35:08.877,0
14:35:35:09.878,0
14:35:35:10.880,61,0.0830756202,0.1403330564,0.1386630535,0.0000000000,0.0000000000,0.0386040248,0.0000000000,0.0828515142,0.1408199519,0.0000000000,0.0245948955,0.0000000000,0.0386050232,0.0000000000,0.0121529745,0.0000000000,0.0034088669,0.0133439116,0.0135040740,0.0189089738,0.1201982722,0.0073407399,0.0000000000,0.0514897928,0.0559036136,0.0000000000,0.0000000000,0.0442937948,0.0444179252,0.0394507907,0.0400969274,0.0545493923,0.0105845816,0.5065446496,0.4043087959,0.1284681708,0.1314460039,0.0153520871,0.0146030560,0.0517672636,0.0526387654,0.0000000000,0.0000000000,0.1018889472,0.0704341158,0.0712435246,0.0296803340,0.0513468385,0.0488340110,0.0906748474,0.0919350535,0.0000000030,0.1277522892,-0.1723278016,0.0308744218,0.0149686094,0.0860316828,0.0012909124,0.0843926743,0.0860315189,0.0072696316
14:35:35:11.881,61,0.0833679289,0.1401361525,0.1368494332,0.0000000000,0.0000000000,0.0383456722,0.0000000000,0.0831570923,0.1406175792,0.0000000000,0.0227091853,0.0000000000,0.0383469015,0.0000000000,0.0121500343,0.0000000000,0.0030757154,0.0133187473,0.0134391431,0.0188405644,0.1179249436,0.0072421404,0.0000000000,0.0489419103,0.0537074134,0.0000000000,0.0000000000,0.0441986918,0.0443448946,0.0397252627,0.0403428413,0.0541387871,0.0105328616,0.4647353292,0.3710139096,0.1269668639,0.1297696382,0.0152499182,0.0145032899,0.0508141629,0.0519379489,0.0000000000,0.0000000000,0.0980458781,0.0722800121,0.0730206817,0.0299535710,0.0507868156,0.0484026559,0.0903105140,0.0917198807,0.0000000020,0.0489073470,-0.2230592370,0.0252858344,0.0138211027,0.0859066248,0.0011902152,0.0832897499,0.0859028175,0.0071640639
14:35:35:12.883,61,0.0839158967,0.1396373510,0.1342088133,0.0000000000,0.0000000000,0.0380353741,0.0000000000,0.0837187991,0.1401129216,0.0000000000,0.0200006831,0.0000000000,0.0380367748,0.0000000000,0.0120620821,0.0000000000,0.0027284592,0.0132399453,0.0133526586,0.0186778177,0.1088615730,0.0070391768,0.0000000000,0.0475247093,0.0525443554,0.0000000000,0.0000000000,0.0437085330,0.0438936092,0.0397689268,0.0403809026,0.0523410328,0.0104481960,0.4235985875,0.3338544965,0.1145201176,0.1169626862,0.0150976991,0.0143555608,0.0484032147,0.0498630702,0.0000000000,0.0000000000,0.0924805701,0.0733188093,0.0740232468,0.0299247839,0.0501510762,0.0479123779,0.0893844143,0.0912186503,0.0000000017,0.0491086617,-0.2203462273,0.0262467004,0.0121729951,0.0855964795,0.0010444915,0.0816847682,0.0855856836,0.0070002610
14:35:35:13.884,61,0.0849656388,0.1375328749,0.1322251707,0.0000000000,0.0000000000,0.0376666784,0.0000000000,0.0848284140,0.1380074769,0.0000000000,0.0179673135,0.0000000000,0.0376682095,0.0000000000,0.0118609285,0.0000000000,0.0023657267,0.0131153949,0.0132475495,0.0183796957,0.0953021497,0.0069013196,0.0000000000,0.0465693921,0.0517571494,0.0000000000,0.0000000000,0.0407030508,0.0411728621,0.0395142734,0.0401236601,0.0476390906,0.0103317630,0.3435111642,0.2647778690,0.0923626125,0.0947705954,0.0148885120,0.0141451126,0.0435342975,0.0449741855,0.0000000000,0.0000000000,0.0835633576,0.0735777989,0.0742678791,0.0295629371,0.0490591228,0.0472707897,0.0848807245,0.0873824582,0.0000000017,0.0493798107,-0.2204321921,0.0258184634,0.0109366253,0.0843090266,0.0009242286,0.0804862604,0.0842875689,0.0067926580
14:35:35:14.886,61,0.0857624188,0.1332372725,0.1290438324,0.0000000000,0.0000000000,0.0372602977,0.0000000000,0.0856469199,0.1337028891,0.0000000000,0.0146895796,0.0000000000,0.0372619070,0.0000000000,0.0115705226,0.0000000000,0.0019726648,0.0129321283,0.0131017948,0.0179470014,0.0798128396,0.0067804228,0.0000000000,0.0456760339,0.0510780513,0.0000000000,0.0000000000,0.0356763266,0.0363199189,0.0389709808,0.0395823009,0.0424132794,0.0101879416,0.2731224895,0.2185356915,0.0758921802,0.0779278800,0.0146092996,0.0138656702,0.0383039713,0.0396311209,0.0000000000,0.0000000000,0.0732296407,0.0719858706,0.0727168545,0.0285663921,0.0473445803,0.0461648591,0.0775551051,0.0798901021,0.0000000014,0.0503387786,-0.2216612995,0.0255726147,0.0089434413,0.0816777274,0.0007320988,0.0785669088,0.0816424266,0.0064219828
14:35:35:15.888,61,0.0859970003,0.1270180941,0.1266919076,0.0000000000,0.0000000000,0.0367462747,0.0000000000,0.0858960673,0.1274792254,0.0000000000,0.0122333942,0.0000000000,0.0367479064,0.0000000000,0.0112006664,0.0000000000,0.0016078649,0.0127053410,0.0129288081,0.0173845217,0.0663484111,0.0066533689,0.0000000000,0.0417713337,0.0494225547,0.0000000000,0.0000000000,0.0301464349,0.0308050569,0.0374071002,0.0380707905,0.0370425247,0.0100203119,0.2025930285,0.1572623551,0.0597399697,0.0613376647,0.0142716216,0.0135261118,0.0329303518,0.0341081358,0.0000000000,0.0000000000,0.0612046421,0.0662289858,0.0670731962,0.0262053981,0.0446876921,0.0440229736,0.0676378906,0.0692455620,0.0000000012,0.0510717444,-0.2227639407,0.0249406788,0.0074503077,0.0778747946,0.0005813614,0.0771583915,0.0778229535,0.0060108043
14:35:35:16.889,61,0.0857243314,0.1193544269,0.1255327016,0.0000000000,0.0000000000,0.0363465063,0.0000000000,0.0856343433,0.1198178977,0.0000000000,0.0109619787,0.0000000000,0.0363481045,0.0000000000,0.0107842917,0.0000000000,0.0013720884,0.0124707259,0.0127691776,0.0167706534,0.0567868426,0.0064893495,0.0000000000,0.0324367844,0.0434115082,0.0000000000,0.0000000000,0.0251419134,0.0257511698,0.0356031992,0.0363944247,0.0329533592,0.0098395022,0.1626897454,0.1297275424,0.0485094413,0.0498030074,0.0139108384,0.0131614804,0.0288059711,0.0298571456,0.0000000000,0.0000000000,0.0516770147,0.0585002676,0.0593974069,0.0237240717,0.0426133499,0.0421976969,0.0603162870,0.0615020022,0.0000000010,0.0518362634,-0.2237870544,0.0242660306,0.0066783638,0.0731942356,0.0004896888,0.0764794499,0.0731236041,0.0055969236
14:35:35:17.891,61,0.0798616931,0.1132478416,0.1257617474,0.0000000000,0.0000000000,0.0361153260,0.0000000000,0.0798443630,0.1137271300,0.0000000000,0.0111798979,0.0000000000,0.0361168459,0.0000000000,0.0103887422,0.0000000000,0.0014138075,0.0122977486,0.0126965623,0.0161997713,0.0502181388,0.0062664803,0.0000000000,0.0243012886,0.0352872498,0.0000000000,0.0000000000,0.0219841432,0.0226129591,0.0346018560,0.0354989357,0.0307401065,0.0097083207,0.1346860230,0.1058725566,0.0415533893,0.0425286740,0.0136096012,0.0128495889,0.0260336474,0.0269746408,0.0000000000,0.0000000000,0.0452926531,0.0506463274,0.0514595173,0.0217740759,0.0414255671,0.0411277823,0.0552712977,0.0562315620,0.0000000012,0.0523961149,-0.2245103717,0.0232113805,0.0068129366,0.0694735646,0.0004740783,0.0766393766,0.0693831667,0.0053207697
14:35:35:18.892,61,0.0750877485,0.1050643027,0.1264010221,0.0000000000,0.0000000000,0.0360861868,0.0000000000,0.0751086250,0.1055541262,0.0000000000,0.0117828939,0.0000000000,0.0360876061,0.0000000000,0.0100320857,0.0000000000,0.0016661413,0.0122493906,0.0127721401,0.0157128405,0.0462356694,0.0060157948,0.0000000000,0.0152398376,0.0228690710,0.0000000000,0.0000000000,0.0201492310,0.0208252706,0.0339195654,0.0349497348,0.0293898098,0.0096999528,0.1117844433,0.0853821337,0.0376110002,0.0384282432,0.0134046841,0.0126223322,0.0240826309,0.0248875357,0.0000000000,0.0000000000,0.0407053158,0.0421739258,0.0428935476,0.0205155984,0.0405847318,0.0403296985,0.0521229729,0.0528717302,0.0000000082,0.0528907739,-0.2250370532,0.0222945251,0.0071828044,0.0644810274,0.0004637935,0.0770547017,0.0643714070,0.0049620280
14:35:35:19.894,61,0.0662837401,0.0935991481,0.1265335232,0.0000000000,0.0000000000,0.0364908352,0.0000000000,0.0663658753,0.0940803811,0.0000000000,0.0120226573,0.0000000000,0.0364921577,0.0000000000,0.0097844480,0.0000000000,0.0021119353,0.0123509821,0.0130027607,0.0153816435,0.0441379845,0.0059068031,0.0000000000,0.0000000000,0.0028816117,0.0062099891,0.0000000000,0.0189549848,0.0196513459,0.0337824859,0.0350210108,0.0287119914,0.0097804721,0.1030324250,0.0775492266,0.0354480967,0.0361849405,0.0133206313,0.0125055034,0.0229083765,0.0236510858,0.0000000000,0.0000000000,0.0382153876,0.0346613638,0.0352161564,0.0195783339,0.0401587002,0.0398914255,0.0504883491,0.0511189364,0.0000001644,0.0534706488,-0.2264902592,0.0216677785,0.0073320987,0.0574719906,0.0004218511,0.0771683753,0.0573473200,0.0044258325
14:35:35:20.895,61,0.0616690405,0.0901225805,0.1246101782,0.0000000000,0.0000000000,0.0369755737,0.0000000000,0.0617593788,0.0905948430,0.0000000000,0.0102002742,0.0000000000,0.0369767658,0.0000000000,0.0095628500,0.0000000000,0.0024849882,0.0124763595,0.0132546220,0.0150736570,0.0427635722,0.0058562323,0.0000000000,0.0000000000,0.0000000000,0.0134164477,0.0049724337,0.0180679429,0.0187798496,0.0337044969,0.0351446718,0.0282739252,0.0098964507,0.0984175354,0.0732916594,0.0340285562,0.0347117931,0.0132573387,0.0124051431,0.0220341962,0.0227249302,0.0000000000,0.0000000000,0.0365207158,0.0312321559,0.0317626446,0.0187980924,0.0398263745,0.0395240523,0.0493639633,0.0498942249,0.0000015628,0.0535936542,-0.2293968201,0.0215212833,0.0062214541,0.0553423166,0.0003446594,0.0760044977,0.0552123152,0.0041965856
