FaceBlendShape.Unnamed: 0,FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
457,16:21:43:48.220,61.0,0.001003112,0.098531522,0.011963804,0.0,0.0,0.045480389,0.183509871,0.00100537,0.098231189,0.107029386,0.0,0.0,0.045482289,0.184358284,0.025092334,0.0,0.00987398,0.01694824,0.014694325,0.025195748,0.104992062,0.0,0.009720465,0.060790092,0.060287073,0.0,0.0,0.041198395,0.044913784,0.05785102,0.068657622,0.095270336,0.011854907,0.494108558,0.399595797,0.159966216,0.148779243,0.022765759,0.022956505,0.06156306,0.062617824,0.0,0.0,0.517474175,0.131446406,0.13547121,0.05192234,0.105388165,0.101994157,0.102790527,0.10989134,1.6e-09,0.081577428,-0.040319043,-0.021634676,-0.06526269,0.060134191,-0.003926448,0.007295038,0.060191084,0.000439623
458,16:21:43:49.222,61.0,0.000923172,0.098455019,0.012102721,0.0,0.0,0.045313787,0.186011478,0.00092525,0.098155662,0.10687428,0.0,0.0,0.045315675,0.186839402,0.025105283,0.0,0.009933439,0.016966282,0.014670254,0.025160838,0.10480535,0.0,0.009627395,0.063847177,0.062995791,0.0,0.0,0.041345261,0.045087457,0.057982005,0.068846256,0.095059864,0.011850299,0.486364067,0.391189635,0.159110308,0.148203597,0.02276722,0.022958359,0.06149707,0.062512532,0.0,0.0,0.522504807,0.147282437,0.151031643,0.051982757,0.105344094,0.101858899,0.102524258,0.109624915,1.9e-09,0.082338512,-0.039626527,-0.022080973,-0.065168306,0.060087584,-0.003917732,0.007379766,0.060144395,0.000444383
459,16:21:43:50.223,61.0,0.000849602,0.097741753,0.012158123,0.0,0.0,0.045217197,0.189630628,0.000851515,0.097444348,0.106775969,0.0,0.0,0.045219034,0.190430999,0.025155166,0.0,0.010075438,0.017002972,0.014681399,0.02518568,0.104576469,0.0,0.009536785,0.06533619,0.064316422,0.0,0.0,0.041359849,0.045115188,0.058098674,0.069034591,0.094901852,0.011856821,0.47954011,0.383428276,0.157441467,0.146973789,0.022801189,0.022990469,0.06143716,0.06241782,0.0,0.0,0.53092593,0.156282395,0.159986481,0.051995356,0.105447672,0.101854399,0.102291003,0.109424755,1.8e-09,0.083244987,-0.038977745,-0.022249643,-0.065110043,0.059651919,-0.003885786,0.007413741,0.059708685,0.000443188
460,16:21:43:51.225,61.0,0.000781896,0.097067908,0.01497986,0.0,0.0,0.045109067,0.195443422,0.000783656,0.09678416,0.103944458,0.0,0.0,0.045110874,0.196205154,0.025119491,0.0,0.010164559,0.017025594,0.014698485,0.025165102,0.104225561,0.0,0.009481657,0.066995919,0.066654876,0.0,0.0,0.041346151,0.045123268,0.058227293,0.069244936,0.094211817,0.011847353,0.456978411,0.360514104,0.150128901,0.140741199,0.02287136,0.023048675,0.061210215,0.062172651,0.0,0.0,0.535905957,0.167977825,0.171556845,0.051835533,0.105358332,0.101731226,0.101999812,0.109187342,1.8e-09,0.083645523,-0.038796636,-0.022569472,-0.063384958,0.059241187,-0.003756865,0.009134594,0.059297886,0.00054229
461,16:21:43:52.227,61.0,0.000719585,0.096872173,0.01509936,0.0,0.0,0.04497185,0.197670594,0.000721205,0.096589208,0.103823967,0.0,0.0,0.044973634,0.198418051,0.025036287,0.0,0.010227028,0.017071663,0.014748054,0.025156844,0.103839807,0.0,0.009394411,0.075324789,0.074846067,0.0,0.0,0.041395802,0.045202218,0.058259275,0.069340579,0.093276635,0.011858,0.440061092,0.341942012,0.143914729,0.135331065,0.022984581,0.023140634,0.060937151,0.061896872,0.0,0.0,0.541714072,0.173540384,0.177038238,0.05157844,0.105225541,0.101619639,0.101625457,0.108920343,2e-09,0.08393839,-0.03929444,-0.022752004,-0.063311935,0.05912159,-0.003744949,0.009207531,0.059178364,0.000545516
462,16:21:43:53.228,61.0,0.00066224,0.096747473,0.018893875,0.0,0.0,0.044826612,0.202828929,0.00066373,0.0964811,0.100024506,0.0,0.0,0.044828355,0.203557119,0.024940413,0.0,0.010302122,0.017132623,0.014828523,0.025159637,0.103293203,0.0,0.009293731,0.079157062,0.078427896,0.0,0.0,0.041380715,0.045210093,0.058298539,0.069442749,0.092107475,0.011876909,0.426134586,0.328081638,0.137501329,0.129270747,0.023144055,0.023271801,0.060634662,0.061580475,0.0,0.0,0.547599554,0.187279165,0.19073455,0.051236991,0.105178729,0.101581924,0.101306081,0.108723044,2e-09,0.084380105,-0.039633903,-0.022843089,-0.060995285,0.059046887,-0.003603522,0.011521462,0.059103601,0.000681739
463,16:21:43:54.230,61.0,0.000609465,0.096788846,0.022957834,0.0,0.0,0.044649027,0.210101202,0.000610836,0.096539639,0.095988803,0.0,0.0,0.044650719,0.210825831,0.024799919,0.0,0.010390348,0.017176731,0.014914914,0.025120365,0.102654457,0.0,0.009140586,0.08580114,0.083150648,0.0,0.0,0.041330636,0.045170371,0.058251724,0.069445826,0.08932998,0.011886321,0.411153168,0.313984573,0.130946741,0.123041116,0.02331779,0.023404028,0.060303204,0.061223518,0.0,0.0,0.550663233,0.195393965,0.198877156,0.050789595,0.105067991,0.101492763,0.101018705,0.108550578,2.2e-09,0.084627904,-0.039290804,-0.023015382,-0.058534175,0.059074,-0.003459886,0.013999635,0.059130743,0.000828748
464,16:21:43:55.231,61.0,0.000560895,0.096960187,0.02296852,0.0,0.0,0.044521194,0.219558194,0.000562158,0.096710786,0.095953688,0.0,0.0,0.044522826,0.220245898,0.024668796,0.0,0.010554666,0.017232869,0.015013487,0.02509455,0.102097206,0.0,0.008953456,0.089789264,0.086507067,0.0,0.0,0.041267313,0.045100834,0.058227278,0.069479674,0.087560915,0.011893728,0.405537844,0.308558375,0.127671018,0.11993774,0.023502482,0.02354514,0.059977818,0.060870666,0.0,0.0,0.552449882,0.198867843,0.202348173,0.050334796,0.105005711,0.101435252,0.100721158,0.108368874,3.7e-09,0.085017279,-0.039153221,-0.023015007,-0.058512405,0.059178654,-0.003464741,0.014006064,0.059235428,0.0008306
465,16:21:43:56.233,61.0,0.000516196,0.095148824,0.020862632,0.0,0.0,0.044555746,0.223821417,0.000517358,0.09489435,0.097924195,0.0,0.0,0.044557348,0.224506155,0.024530079,0.0,0.010742607,0.017312892,0.015146438,0.025077961,0.101462223,0.0,0.008699167,0.096381359,0.09153717,0.0,0.0,0.041212156,0.045031674,0.058193147,0.0694874,0.085974373,0.011928212,0.393499136,0.296224654,0.12401323,0.116588518,0.023750786,0.023741551,0.059576102,0.060435697,0.0,0.0,0.554424822,0.20423308,0.207672641,0.049838841,0.105084777,0.101520732,0.100429982,0.108205847,4e-09,0.085623913,-0.038668799,-0.023337798,-0.059717897,0.0580713,-0.003469722,0.012722735,0.058127821,0.000740359
466,16:21:43:57.234,61.0,0.00047506,0.092720203,0.019454254,0.0,0.0,0.044550858,0.229958639,0.000476129,0.092464358,0.099265337,0.0,0.0,0.044552438,0.230677858,0.024402693,0.0,0.010890105,0.017384809,0.015259651,0.025048174,0.100752771,0.0,0.008457383,0.099227823,0.093641199,0.0,0.0,0.041206196,0.045013066,0.058147665,0.069482237,0.084905744,0.011964999,0.389487535,0.292131692,0.122265838,0.114914909,0.023952669,0.023895428,0.059185363,0.060001589,0.0,0.0,0.555347264,0.206702352,0.21019201,0.049399797,0.105076842,0.101504207,0.100061767,0.107927136,4.2e-09,0.086074501,-0.038442287,-0.023742596,-0.060540926,0.056587052,-0.003427386,0.011864871,0.056643549,0.000672772
467,16:21:43:58.236,61.0,0.000437201,0.090337634,0.017976224,0.0,0.0,0.044625543,0.254417658,0.000438185,0.090080626,0.100631818,0.0,0.0,0.044627089,0.255094767,0.024305958,0.0,0.011055139,0.017459836,0.015374424,0.025045713,0.100195967,0.0,0.00823826,0.100734733,0.094996043,0.0,0.0,0.041114148,0.044892233,0.058165189,0.06953606,0.084005155,0.011997387,0.387403488,0.289969832,0.121085547,0.113772124,0.024144908,0.024037313,0.058742553,0.059529156,0.0,0.0,0.556837559,0.215849906,0.219131708,0.049133796,0.105085023,0.101517357,0.099568933,0.107553929,4.1e-09,0.086439349,-0.038877222,-0.024233813,-0.061379325,0.055131052,-0.0033852,0.010964335,0.055187445,0.000605697
468,16:21:43:59.238,61.0,0.00040236,0.088179879,0.01693134,0.0,0.0,0.044701416,0.267090678,0.000403265,0.08792346,0.101538964,0.0,0.0,0.044702925,0.267746955,0.024224415,0.0,0.011297533,0.017542442,0.015506086,0.025063895,0.099648997,0.0,0.007911172,0.103565894,0.097130053,0.0,0.0,0.041012373,0.044743329,0.058218151,0.069626182,0.083222747,0.012027651,0.386205882,0.288672209,0.12013571,0.112831943,0.02435123,0.024189565,0.058433522,0.05917003,0.0,0.0,0.558163762,0.221245065,0.224506661,0.048878763,0.105318457,0.101723664,0.099248804,0.107360177,3.3e-09,0.086908199,-0.03878254,-0.024540596,-0.061937068,0.053812672,-0.003334075,0.010327767,0.053868905,0.000556874
469,16:21:44:00.239,61.0,0.000370295,0.087820612,0.02009782,0.0,0.0,0.044774488,0.279345423,0.000371128,0.087577067,0.098381713,0.0,0.0,0.044775941,0.279963106,0.024155032,0.0,0.011626448,0.017619401,0.015645249,0.025092676,0.099140041,0.0,0.00757821,0.10544771,0.09851148,0.0,0.0,0.040821452,0.044491921,0.058270123,0.069737099,0.082455523,0.012048624,0.385174304,0.287590891,0.118919663,0.111556843,0.02455732,0.024343008,0.05815921,0.058833592,0.0,0.0,0.559746862,0.225023985,0.22824803,0.048638094,0.105663061,0.102023661,0.099003546,0.10724026,2.9e-09,0.087498821,-0.038510728,-0.024937054,-0.06001189,0.053594362,-0.003217439,0.0122594,0.053650603,0.000658339
470,16:21:44:01.240,61.0,0.000340785,0.087304056,0.021709774,0.0,0.0,0.044840276,0.293913662,0.000341552,0.087067924,0.096709058,0.0,0.0,0.044841662,0.294510901,0.024116173,0.0,0.012023298,0.017700579,0.015800675,0.025105037,0.098530255,0.0,0.007162725,0.110189915,0.101076953,0.0,0.0,0.040612739,0.044209387,0.058338802,0.069857277,0.081749961,0.012073215,0.383360416,0.285499036,0.116928496,0.109580904,0.024782298,0.024512077,0.05799745,0.058582448,0.0,0.0,0.561812758,0.232688367,0.235908255,0.04836601,0.106198274,0.102457009,0.098874956,0.107238166,2.7e-09,0.087657191,-0.038777667,-0.025093062,-0.058992568,0.053279541,-0.00314424,0.013242892,0.053335708,0.000706969
471,16:21:44:02.242,61.0,0.000313628,0.086091794,0.020277659,0.0,0.0,0.044914007,0.306826681,0.000314333,0.085852742,0.098031431,0.0,0.0,0.044915326,0.307390511,0.024101675,0.0,0.012410917,0.017792977,0.015956523,0.025099557,0.097913228,0.0,0.006803597,0.113307715,0.104150914,0.0,0.0,0.040436097,0.043956362,0.058408942,0.06997589,0.081092544,0.01210646,0.381443143,0.283224106,0.115138464,0.107830018,0.025000824,0.024676707,0.057823781,0.058332011,0.0,0.0,0.562878788,0.235769078,0.23895286,0.048089165,0.106734909,0.102929756,0.09869419,0.107178845,2.9e-09,0.088031434,-0.038383979,-0.025451409,-0.059801567,0.052538466,-0.003142892,0.012369791,0.052594513,0.000651167
472,16:21:44:03.244,61.0,0.000288634,0.08550401,0.020706156,0.0,0.0,0.045002803,0.314624518,0.000289284,0.085267879,0.097563148,0.0,0.0,0.045004059,0.315183967,0.024068845,0.0,0.01275554,0.017872864,0.016111085,0.025098715,0.097359836,0.0,0.006473552,0.116137095,0.1076985,0.0,0.0,0.040241264,0.043688908,0.058526628,0.070148103,0.080425561,0.012123484,0.380235702,0.281764507,0.113582119,0.106325187,0.025210708,0.024838138,0.057731804,0.058172967,0.0,0.0,0.564792395,0.241463289,0.244572148,0.04781932,0.107483074,0.103573009,0.098621897,0.107249074,2.2e-09,0.088474073,-0.038425851,-0.025630238,-0.059517019,0.052179661,-0.003106555,0.01263142,0.0522356,0.000660393
473,16:21:44:04.245,61.0,0.000265632,0.084989794,0.01882901,0.0,0.0,0.045102023,0.325339377,0.00026623,0.084747806,0.099373728,0.0,0.0,0.045103218,0.325882435,0.024090512,0.0,0.012977995,0.017968305,0.016282465,0.025088206,0.096603394,0.0,0.006163542,0.118152775,0.111784712,0.0,0.0,0.040045951,0.043424599,0.058723316,0.070371419,0.079813637,0.012155417,0.376294106,0.2773076,0.111119963,0.10408394,0.025464281,0.025039969,0.057613742,0.05800961,0.0,0.0,0.566298902,0.246949926,0.250027567,0.047494438,0.108216658,0.104384668,0.098553076,0.107337005,2e-09,0.088745162,-0.038163307,-0.025937431,-0.060622539,0.051864859,-0.003145064,0.01148649,0.051920746,0.00059691
474,16:21:44:05.247,61.0,0.000244463,0.084654331,0.017617706,0.0,0.0,0.045296852,0.330824643,0.000245014,0.084408641,0.100545429,0.0,0.0,0.045297984,0.331364811,0.02413572,0.0,0.013210143,0.018040344,0.016428372,0.025054636,0.095916152,0.0,0.005748193,0.119335145,0.113436706,0.0,0.0,0.039827913,0.043125216,0.058871109,0.070527084,0.079292715,0.012174095,0.374935627,0.275871784,0.109915525,0.1029514,0.025677519,0.025202408,0.057568763,0.057890832,0.0,0.0,0.567022562,0.248538673,0.251609534,0.047140505,0.108924516,0.105046503,0.098529846,0.107413955,2.5e-09,0.08909373,-0.038421977,-0.025738934,-0.061337989,0.051659547,-0.003169515,0.010747658,0.051715385,0.000556305
475,16:21:44:06.249,61.0,0.000224982,0.085150987,0.014981779,0.0,0.0,0.045479491,0.333242208,0.000225488,0.08489456,0.103106953,0.0,0.0,0.045480549,0.333784819,0.024164258,0.0,0.013401737,0.018096682,0.016567005,0.025018767,0.095229425,0.0,0.005329569,0.120590314,0.114659593,0.0,0.0,0.039611466,0.042832185,0.059005328,0.070655942,0.078790754,0.012179849,0.37398079,0.274941713,0.10892079,0.10199751,0.025886204,0.025362445,0.057607975,0.057853717,0.0,0.0,0.56740284,0.246997044,0.250285506,0.046700347,0.110033765,0.105770439,0.098670483,0.10763073,2.2e-09,0.089478053,-0.039292085,-0.025549224,-0.062899672,0.051961988,-0.003269169,0.009139472,0.052017953,0.000475839
476,16:21:44:07.250,61.0,0.000207052,0.085533083,0.015220801,0.0,0.0,0.045669675,0.334983528,0.000207518,0.085276663,0.102883302,0.0,0.0,0.045670658,0.335527837,0.024173414,0.0,0.01356991,0.01813616,0.016681716,0.024973184,0.094656475,0.0,0.004955736,0.121459872,0.115535945,0.0,0.0,0.039401252,0.042549457,0.059078295,0.070716679,0.078266367,0.012176802,0.373335332,0.274386942,0.108146645,0.101236366,0.026052117,0.025483817,0.057601117,0.057767939,0.0,0.0,0.567526579,0.240480721,0.24400118,0.046300486,0.110755362,0.106349357,0.09872444,0.107737497,2.2e-09,0.090081863,-0.040273297,-0.025661776,-0.062762469,0.052195408,-0.003276727,0.00928517,0.052251451,0.000485599
477,16:21:44:08.252,61.0,0.000190552,0.085790679,0.011218135,0.0,0.0,0.045866571,0.335463256,0.000190981,0.085518837,0.106849849,0.0,0.0,0.045867484,0.336012781,0.024167718,0.0,0.013666372,0.018177075,0.016790884,0.024945598,0.094101399,0.0,0.00454228,0.122243747,0.116257578,0.0,0.0,0.039230716,0.042309091,0.05917529,0.070780881,0.077752665,0.012175415,0.372606456,0.273767918,0.107425697,0.100538053,0.026235845,0.025617171,0.057558294,0.057649408,0.0,0.0,0.567526996,0.233321637,0.237087131,0.045893494,0.111421719,0.106934704,0.098765701,0.107839719,2.4e-09,0.090352416,-0.042381737,-0.025472423,-0.065181695,0.052351762,-0.003413066,0.006843361,0.052407779,0.000358971
478,16:21:44:09.253,61.0,0.000175367,0.085712619,0.014138228,0.0,0.0,0.046053685,0.335346848,0.000175761,0.085451901,0.104001269,0.0,0.0,0.046054531,0.335902095,0.024145927,0.0,0.013724341,0.018205978,0.016889762,0.024923056,0.093578048,0.0,0.004245122,0.122939274,0.117007345,0.0,0.0,0.039050877,0.042076975,0.059285782,0.070876792,0.077292621,0.012159783,0.372103691,0.273369193,0.106715016,0.099860288,0.026398365,0.025733849,0.057565577,0.057605553,0.0,0.0,0.567734778,0.226037383,0.229993224,0.04546814,0.112434328,0.107702017,0.098878212,0.108026534,1.9e-09,0.090874031,-0.043546769,-0.025306545,-0.0634441,0.052304927,-0.003319229,0.008624718,0.052360818,0.000452005
479,16:21:44:10.255,61.0,0.000161391,0.085034289,0.012745439,0.0,0.0,0.046328045,0.335031986,0.000161754,0.084769473,0.105403163,0.0,0.0,0.046328824,0.335595191,0.024177866,0.0,0.013776589,0.018221388,0.016978631,0.024927583,0.093014449,0.0,0.003958656,0.123184182,0.117333822,0.0,0.0,0.03881564,0.041788857,0.059422493,0.070994325,0.076968387,0.012143612,0.371827513,0.273191541,0.106112398,0.099304333,0.026553286,0.025845822,0.057560984,0.057558697,0.0,0.0,0.568237364,0.220026553,0.22414653,0.045074415,0.113232769,0.108385138,0.098939598,0.108165845,1.9e-09,0.091593958,-0.044899407,-0.025152553,-0.064300709,0.05189006,-0.003337252,0.007775244,0.051946066,0.000404253
480,16:21:44:11.256,61.0,0.00014853,0.085242122,0.012765983,0.0,0.0,0.046524856,0.335062951,0.000148864,0.084976912,0.105410084,0.0,0.0,0.046525568,0.335633129,0.02418041,0.0,0.013838559,0.018228363,0.017039258,0.024887446,0.092588313,0.0,0.003710572,0.123744234,0.117939137,0.0,0.0,0.03868182,0.041608613,0.059537392,0.071106479,0.076591775,0.012118052,0.371824592,0.27325353,0.105604641,0.098818094,0.02668393,0.025939709,0.057556212,0.057507075,0.0,0.0,0.568770111,0.217191324,0.22137931,0.044729766,0.113885552,0.108944543,0.098963298,0.108234532,2.5e-09,0.09180513,-0.046397585,-0.024830481,-0.064304501,0.052017052,-0.003345632,0.007787726,0.052073032,0.000405893
481,16:21:44:12.258,61.0,0.000136693,0.085362725,0.012919088,0.0,0.0,0.046714,0.334719628,0.000137001,0.085097708,0.105306491,0.0,0.0,0.046714652,0.335295737,0.024178665,0.0,0.013832875,0.018244147,0.017109502,0.024889469,0.092294663,0.0,0.003529931,0.123818375,0.118206307,0.0,0.0,0.038499922,0.041387014,0.05967677,0.071239881,0.076309629,0.01209118,0.37210235,0.273630023,0.105206378,0.098415285,0.026777435,0.026011122,0.057615694,0.057521239,0.0,0.0,0.566892088,0.211458102,0.21568732,0.044366978,0.114560515,0.109553225,0.099169225,0.108443439,2.4e-09,0.092405371,-0.047252971,-0.024430182,-0.064241074,0.052090786,-0.003347082,0.007881097,0.052146751,0.000411342
482,16:21:44:13.259,61.0,0.0001258,0.085283488,0.011404382,0.0,0.0,0.046931781,0.334467888,0.000126083,0.085012823,0.106847882,0.0,0.0,0.046932373,0.335049212,0.024170285,0.0,0.013789344,0.018258726,0.017156109,0.024894634,0.092072614,0.0,0.00336315,0.12391343,0.118531764,0.0,0.0,0.038404156,0.041261103,0.059786234,0.071332514,0.076083981,0.012071491,0.373244613,0.275166333,0.105080329,0.098263666,0.026837103,0.026056981,0.05763974,0.057508342,0.0,0.0,0.56534183,0.205384433,0.209555447,0.044136643,0.115112074,0.11006473,0.099290803,0.108556137,2.2e-09,0.092947573,-0.047824416,-0.024681147,-0.065181546,0.052041996,-0.003392827,0.006957089,0.052097987,0.000362776
483,16:21:44:14.261,61.0,0.000115775,0.08551006,0.011429002,0.0,0.0,0.047040198,0.334008306,0.000116035,0.0852388,0.106858641,0.0,0.0,0.047040738,0.33459419,0.024162429,0.0,0.013748533,0.018285083,0.017211674,0.024890529,0.091802619,0.0,0.003253667,0.124101125,0.11895664,0.0,0.0,0.038347002,0.041179147,0.059929229,0.071471222,0.075909421,0.012056592,0.373856932,0.275900036,0.104864031,0.098018207,0.02690088,0.026112713,0.057727885,0.057568334,0.0,0.0,0.562988877,0.20268102,0.206807956,0.043853782,0.115714051,0.110648692,0.099521369,0.108781934,1.9e-09,0.093092911,-0.047532651,-0.0248788,-0.065187641,0.052180354,-0.003402181,0.006972058,0.052236397,0.000364524
484,16:21:44:15.263,61.0,0.000106548,0.084588766,0.010806199,0.0,0.0,0.047252018,0.333549172,0.000106788,0.084317118,0.107507706,0.0,0.0,0.047252514,0.334138036,0.024173001,0.0,0.013727509,0.018334774,0.017305572,0.024918582,0.091409743,0.0,0.003124017,0.124476433,0.119509727,0.0,0.0,0.038264882,0.041069053,0.060049176,0.071579009,0.07570795,0.012065063,0.373444736,0.275722146,0.10447105,0.097631,0.027010333,0.026204754,0.05774565,0.057562634,0.0,0.0,0.560936451,0.201086745,0.205192566,0.04353945,0.116380326,0.111307547,0.099746674,0.109029874,9e-10,0.093597569,-0.046825203,-0.025045713,-0.065585494,0.051617477,-0.003385926,0.006592321,0.051673465,0.000340949
485,16:21:44:16.264,61.0,9.81e-05,0.084035911,0.002280575,0.0,0.0,0.047458138,0.333437383,9.83e-05,0.083734207,0.115953624,0.0,0.0,0.047458597,0.334027648,0.024213329,0.0,0.013728067,0.018383004,0.017393695,0.024979688,0.091113448,0.0,0.003116844,0.124568328,0.12001875,0.0,0.0,0.038163632,0.040947035,0.060215965,0.071742594,0.075615101,0.012076899,0.373343885,0.275644839,0.104185082,0.09734223,0.027106173,0.026295994,0.057754282,0.057582602,0.0,0.0,0.560010314,0.200133726,0.204209983,0.043311041,0.117535561,0.112795577,0.099974707,0.109316111,9e-10,0.093713373,-0.04583298,-0.025568858,-0.07073924,0.051278681,-0.003627555,0.001391289,0.051334672,7.15e-05
486,16:21:44:17.266,61.0,9.02e-05,0.085165814,0.0,0.001312276,0.0,0.047541548,0.333742946,9.04e-05,0.084848113,0.119473077,0.0,0.0,0.047541969,0.334334016,0.024220375,0.0,0.013775416,0.01843746,0.017480264,0.024989761,0.090847604,0.0,0.003119406,0.124998152,0.121126354,0.0,0.0,0.038114715,0.040872276,0.060367789,0.071910381,0.07541956,0.012078828,0.373140723,0.275447726,0.103814155,0.096951127,0.027188631,0.026379604,0.057804886,0.057637002,0.0,0.0,0.559186339,0.199937373,0.203976706,0.04304117,0.11832767,0.11368756,0.100211352,0.109590672,1e-09,0.09419772,-0.045281532,-0.025734,-0.072883762,0.051968865,-0.003787726,-0.00080054,0.052024856,-4.17e-05
487,16:21:44:18.267,61.0,8.31e-05,0.085351013,0.0,0.008617416,0.0,0.04765217,0.336320579,8.32e-05,0.085006185,0.126609787,0.0,0.0,0.047652561,0.336889893,0.024227994,0.0,0.013815654,0.018480122,0.017560622,0.024965935,0.090467736,0.0,0.003128956,0.125552967,0.12305437,0.0,0.0,0.038055033,0.040785722,0.06046579,0.072014175,0.075150169,0.012090592,0.372426868,0.274908364,0.103341378,0.096469671,0.027266195,0.026462922,0.057808332,0.057649933,0.0,0.0,0.557527661,0.200119227,0.204104543,0.042757325,0.118931904,0.114411183,0.100456901,0.109871462,1e-09,0.094305441,-0.044176298,-0.025991883,-0.07723707,0.05208274,-0.004022335,-0.005256927,0.052138694,-0.000274337
488,16:21:44:19.269,61.0,7.64e-05,0.08582776,0.0,0.008616356,0.0,0.047742773,0.338174135,7.66e-05,0.085481368,0.126625165,0.0,0.0,0.047743131,0.338740408,0.024229195,0.0,0.013915423,0.018545842,0.017656941,0.024913928,0.09010464,0.0,0.003072196,0.127486795,0.124698669,0.0,0.0,0.03804842,0.04074854,0.060522985,0.072091527,0.074890696,0.012106095,0.371251166,0.274095953,0.10282024,0.095913187,0.027345825,0.026546888,0.057855755,0.057670366,0.0,0.0,0.55334276,0.199941203,0.203890577,0.042414282,0.119546853,0.115054086,0.100720316,0.110100679,1.3e-09,0.094506994,-0.043758842,-0.026228633,-0.077245273,0.05237392,-0.004045292,-0.0052562,0.052429929,-0.000275834
489,16:21:44:20.270,61.0,7.03e-05,0.085756138,0.0,0.006932661,0.0,0.047892481,0.340341985,7.05e-05,0.08541619,0.125000522,0.0,0.0,0.047892805,0.340908021,0.024270589,0.0,0.014033306,0.018630268,0.017764758,0.024918106,0.089889005,0.0,0.003040456,0.129024804,0.126515508,0.0,0.0,0.038066123,0.040736791,0.06060873,0.072201096,0.074786134,0.012136693,0.370769739,0.273691624,0.102512613,0.095559478,0.027424129,0.026637225,0.057958137,0.057754215,0.0,0.0,0.55021435,0.199648932,0.203562468,0.042200718,0.12121883,0.116637059,0.101086028,0.110454202,1.3e-09,0.094904989,-0.043035823,-0.026156308,-0.07625436,0.052329991,-0.003990145,-0.004229112,0.052385915,-0.000221748
490,16:21:44:21.272,61.0,6.47e-05,0.08515352,0.0,0.00886617,0.0,0.048031684,0.341457009,6.49e-05,0.084808111,0.126910329,0.0,0.0,0.048031982,0.342023045,0.024274806,0.0,0.01412697,0.018703191,0.01786178,0.024886143,0.089603484,0.0,0.002956067,0.130898193,0.127849355,0.0,0.0,0.038106863,0.040750399,0.060659926,0.072264046,0.074578576,0.012164998,0.369645745,0.272725105,0.102077819,0.095089763,0.027503578,0.02671936,0.057995353,0.057758309,0.0,0.0,0.547069669,0.199136406,0.203023791,0.041918859,0.122028314,0.117422134,0.101377055,0.110708594,1.3e-09,0.094909057,-0.042386699,-0.026100187,-0.077420898,0.051962122,-0.004022535,-0.00540871,0.052018095,-0.000281604
491,16:21:44:22.273,61.0,5.96e-05,0.085066095,0.0,0.008635398,0.0,0.048107661,0.34459284,5.97e-05,0.084721856,0.126677588,0.0,0.0,0.048107937,0.345154554,0.024231359,0.0,0.014233515,0.018756289,0.017918265,0.024842871,0.089495942,0.0,0.002880671,0.132283896,0.128827855,0.0,0.0,0.038205348,0.040814817,0.060723446,0.072366796,0.074250601,0.012173343,0.369128585,0.272256047,0.10177464,0.094738089,0.027536633,0.026756881,0.057944771,0.057673525,0.0,0.0,0.544462264,0.198585019,0.202434883,0.041752018,0.122511052,0.117913753,0.101524234,0.110787362,1.5e-09,0.095330387,-0.042596552,-0.02603934,-0.077279136,0.051908698,-0.004011049,-0.005267944,0.051964641,-0.000273992
