FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
16:21:59:44.715,61,0.0,0.004547735,0.065726347,0,0.0,0.236295924,0.129538849,0.0,0.004461479,0.054060765,0.0,0.0,0.236175269,0.130215854,0.023984322,0.0,0.038004793,0.029756809,0.046475317,0.049558584,0.088126302,0.003546456,0.0,0.0892011,0.053114615,0.0,0.0,0.019492684,0.01999455,0.047345776,0.054169454,0.098203793,0.023983521,0.217047975,0.155813828,0.116872132,0.113299534,0.083420977,0.074488737,0.113766514,0.109994151,0.844088674,0.843820095,0.021974597,0.0,0.0,0.019068467,0.199627802,0.197397485,0.567068338,0.554683507,9e-10,0.022834409,-0.053178208999999976,-0.003085706,-0.033023723,0.002726849,-9.00346e-05,0.040149782,0.002780294,0.000111599
16:21:59:45.717,61,0.0,0.003881303,0.065089911,0,0.0,0.238902852,0.129901454,0.0,0.003794658,0.054656576,0.0,0.0,0.238797933,0.130558848,0.024051836,0.0,0.038168807,0.029988291,0.046912491,0.049978767,0.088556863,0.003206087,0.0,0.089382365,0.054030761,0.0,0.0,0.019546235,0.020052485,0.047520798,0.054267101,0.09863212,0.02414286,0.217114195,0.155791715,0.117301025,0.113803111,0.083989799,0.075125366,0.11408639,0.110599466,0.844072878,0.843809962,0.021842754,0.0,0.0,0.019006398,0.199923247,0.197994724,0.568030894,0.555758894,1e-09,0.022571309,-0.05372207200000001,-0.002969986,-0.033387717,0.002319317,-7.74225e-05,0.039761059,0.002372829,9.43215e-05
16:21:59:46.718,61,0.0,0.003785095,0.064505786,0,0.0,0.240057662,0.130117625,0.0,0.00369845,0.055233192,0.0,0.0,0.239960402,0.130757421,0.02412637,0.0,0.038259111,0.030191582,0.047304291,0.050377157,0.088872507,0.002852795,0.0,0.089724109,0.055904757,0.0,0.0,0.019612508,0.020126931,0.047684807,0.054343663,0.09913335,0.024300788,0.217335016,0.155894816,0.117763527,0.114346318,0.084497467,0.075696908,0.114462465,0.111245468,0.844058871,0.843801856,0.021723433,0.0,0.0,0.018958492,0.200232714,0.198661462,0.568781853,0.55660975,9e-10,0.022453832,-0.05481647299999998,-0.002578634,-0.033739947,0.002260541,-7.62562e-05,0.039404243,0.002313979,9.11572e-05
16:21:59:47.720,61,0.0,0.003967949,0.064380094,0,0.0,0.241023123,0.129951462,0.0,0.003881499,0.055334497,0.0,0.0,0.240931571,0.130579352,0.024205705,0.0,0.038407661,0.030418694,0.04773844,0.050785705,0.089106515,0.002512496,0.0,0.090070069,0.05729077,0.0,0.0,0.019698873,0.02021838,0.04791081,0.054497376,0.099718884,0.024480619,0.217467174,0.155901179,0.118278347,0.114936911,0.085039467,0.076316245,0.114848971,0.111897036,0.844060421,0.843809307,0.02162341,0.0,0.0,0.018898189,0.200771555,0.200296745,0.572359085,0.561843753,8e-10,0.021940162,-0.05619626099999997,-0.002599031,-0.033801828,0.002372428,-8.01773e-05,0.03932745,0.002425758,9.53745e-05
16:21:59:48.722,61,0.0,0.004170904,0.063494198,0,0.0,0.242273852,0.130048484,0.0,0.004084257,0.056212746,0.0,0.0,0.242192328,0.130667657,0.024304399,0.0,0.038541365,0.030648112,0.048153531,0.051163249,0.089324407,0.002215459,0.0,0.090424337,0.058434878,0.0,0.0,0.019788802,0.020308537,0.048092693,0.054583114,0.100394644,0.024688344,0.217660457,0.15597178,0.118863896,0.115597248,0.085551284,0.076897949,0.115240254,0.112530716,0.844165206,0.843919933,0.021531599,0.0,0.0,0.018845515,0.201912016,0.20312354,0.575483441,0.565847576,7e-10,0.022365738,-0.05663837799999999,-0.002959963,-0.034338307,0.002496402,-8.57056e-05,0.038786273,0.002549778,9.88718e-05
16:21:59:49.723,61,0.0,0.004252085,0.063446499,0,0.0,0.243636131,0.130308151,0.0,0.004165244,0.056247287,0.0,0.0,0.243563771,0.130921051,0.024388753,0.0,0.038579188,0.030842586,0.048520651,0.051468395,0.089447297,0.001905791,0.0,0.09067189,0.059439655,0.0,0.0,0.019866658,0.020393202,0.04827226,0.054667641,0.100999005,0.024881102,0.21780476,0.156023875,0.119436316,0.116245568,0.086047687,0.077466041,0.11561922,0.113148786,0.844290912,0.844050825,0.021398008,0.0,0.0,0.018777717,0.20262818,0.204443306,0.579203248,0.569912374,7e-10,0.022551477,-0.057230163,-0.003431775,-0.034359407,0.002545906,-8.74588e-05,0.038757131,0.002599404,0.00010072
16:21:59:50.725,61,0.0,0.004537587,0.063426383,0,0.0,0.244474351,0.130604908,0.0,0.004450941,0.056240883,0.0,0.0,0.244406849,0.131211698,0.024486158,0.0,0.038623281,0.031069787,0.048936013,0.051899277,0.089750536,0.001582086,0.0,0.090730697,0.060163569,0.0,0.0,0.01993431,0.020466438,0.048435736,0.054734223,0.101629309,0.025088811,0.217957705,0.156065166,0.120113149,0.11714495,0.086538419,0.078030802,0.115976743,0.113756865,0.844291031,0.844055951,0.021263545,0.0,0.0,0.018735958,0.203360111,0.205996111,0.582976222,0.574419081,1.1e-09,0.02249912,-0.057339001,-0.003734811,-0.034355473,0.00272053,-9.3447e-05,0.038744826,0.002773936,0.000107449
16:21:59:51.726,61,0.0,0.004895684,0.06301292,0,0.0,0.245261714,0.130350307,0.0,0.004809038,0.056620568,0.0,0.0,0.245198101,0.130950019,0.024571573,0.0,0.038646821,0.031285159,0.049324237,0.05228686,0.089936025,0.001249325,0.0,0.090788059,0.06086826,0.0,0.0,0.020003397,0.020541085,0.048586447,0.054792151,0.102270067,0.025271105,0.218339026,0.156283468,0.121037617,0.11837963,0.08689633,0.078474946,0.116351903,0.114398688,0.844348729,0.84411943,0.021138776,0.0,0.0,0.018686105,0.204075858,0.207519621,0.586285234,0.578436196,1.3e-09,0.022367809,-0.05620245899999998,-0.004057908,-0.034587391,0.002939432,-0.000101647,0.038492233,0.00299282,0.000115172
16:21:59:52.728,61,0.0,0.005090247,0.062562481,0,0.0,0.245901227,0.130551174,0.0,0.005003601,0.05704917,0.0,0.0,0.245841116,0.131144017,0.024692465,0.0,0.03862026,0.03150446,0.049718693,0.052640621,0.090068638,0.000934644,0.0,0.090719499,0.061520509,0.0,0.0,0.020062611,0.020607455,0.048767626,0.054869343,0.103073046,0.025465123,0.218757466,0.156546786,0.12176156,0.119251937,0.08731661,0.078972027,0.116815791,0.11521031,0.844184697,0.843960524,0.02101819,0.0,0.0,0.018627854,0.205114722,0.209769428,0.592457652,0.585918546,1.2e-09,0.021633215,-0.056460189999999966,-0.003807592,-0.034849189,0.003058383,-0.000106561,0.03821706,0.003111728,0.000118893
16:21:59:53.729,61,0.0,0.004993258,0.062319551,0,0.0,0.246997938,0.130718038,0.0,0.004906417,0.057252429,0.0,0.0,0.246943638,0.131302759,0.024810448,0.0,0.038561251,0.031681415,0.050033946,0.052874681,0.090080388,0.00058822,0.0,0.090698414,0.062547855,0.0,0.0,0.020124272,0.020680672,0.048871309,0.054865144,0.104249701,0.025674963,0.219366834,0.156991541,0.122890115,0.120693833,0.08765728,0.079403974,0.11732138,0.11618875,0.844223082,0.844004452,0.020868328,0.0,0.0,0.018570304,0.205813304,0.210925937,0.595743716,0.589720845,1.1e-09,0.021245441,-0.056369769999999986,-0.003983405,-0.034973368,0.002998994,-0.000104864,0.038068675,0.00305242,0.000116174
16:21:59:54.731,61,0.0,0.005462785,0.062548809,0,0.0,0.247621819,0.130320162,0.0,0.005375944,0.057005864,0.0,0.0,0.247570738,0.130898923,0.024926433,0.0,0.03853472,0.031864796,0.050363828,0.05312141,0.090033345,0.000218292,0.0,0.090723448,0.06365934,0.0,0.0,0.020207025,0.020774309,0.049008291,0.054908041,0.105444357,0.025892122,0.219759822,0.157252684,0.123630837,0.12155439,0.087995581,0.079852723,0.117743932,0.116939567,0.844134033,0.843920231,0.020803861,0.0,0.0,0.018511813,0.206837818,0.212500826,0.597234011,0.59145087,7e-10,0.020836985,-0.05714290099999997,-0.004452367,-0.034822717,0.00328597,-0.000114404,0.038208678,0.003339463,0.000127566
16:21:59:55.733,61,0.0,0.006032032,0.062819786,0,0.0,0.248173416,0.130649775,0.0,0.005945386,0.056755338,0.0,0.0,0.248125807,0.131214112,0.025006751,0.0,0.038415466,0.031987205,0.05059652,0.053269144,0.08989463,0.0,0.000189158,0.090925701,0.066584431,0.0,0.0,0.020268586,0.020853924,0.049104698,0.054924835,0.106217831,0.026061123,0.220102131,0.157508016,0.12417987,0.122200646,0.088279218,0.080226265,0.118187062,0.117690958,0.844315171,0.844107628,0.020702748,0.0,0.0,0.018455911,0.207376957,0.213442788,0.598215222,0.592572391,5e-10,0.020736734,-0.05833758699999997,-0.004638684,-0.034669634,0.003634014,-0.000125965,0.038374167,0.003687474,0.00014147
16:21:59:56.734,61,0.0,0.00632456,0.063381441,0,0.0,0.248496592,0.131084725,0.0,0.006238109,0.056199852,0.0,0.0,0.248451203,0.131640375,0.025062034,0.0,0.03825777,0.032069553,0.050764117,0.05336874,0.089804813,0.0,0.000534416,0.09111318,0.067880906,0.0,0.0,0.020309277,0.020913012,0.049141221,0.054880779,0.106837384,0.026200032,0.220575109,0.157899886,0.124724008,0.122793198,0.088509589,0.080525145,0.118672684,0.118399307,0.844379604,0.844176471,0.020606369,0.0,0.0,0.018417101,0.207737386,0.213976294,0.598766029,0.593115091,6e-10,0.020610802,-0.058950979000000014,-0.004869038,-0.03433029,0.003812891,-0.000130873,0.038717229,0.003866352,0.000149658
16:21:59:57.736,61,0.0,0.006771839,0.063360266,0,0.0,0.248989239,0.131896853,0.0,0.006685389,0.056227539,0.0,0.0,0.248946443,0.132417589,0.025155578,0.0,0.038121857,0.03220332,0.050999392,0.053556904,0.089763776,0.0,0.000868683,0.091209009,0.068839259,0.0,0.0,0.020361723,0.020980107,0.049228169,0.054883108,0.10756167,0.026353549,0.221234947,0.158430979,0.125345886,0.123477101,0.088727653,0.080808401,0.119203672,0.119234562,0.844465613,0.844268143,0.020498334,0.0,0.0,0.01838113,0.208312228,0.215333208,0.600714147,0.595770478,6e-10,0.020796137,-0.05986570099999999,-0.004920841,-0.034347165,0.004086283,-0.000140325,0.038704258,0.004139782,0.000160188
16:21:59:58.737,61,0.0,0.00641667,0.063231543,0,0.0,0.24939397,0.134183675,0.0,0.006330219,0.056337189,0.0,0.0,0.249353379,0.134662166,0.025234152,0.0,0.037969824,0.032298151,0.051169433,0.05368086,0.08969833,0.0,0.001181844,0.091279678,0.06955073,0.0,0.0,0.020392915,0.021025764,0.049276933,0.05486219,0.108119749,0.026471105,0.221781924,0.158910438,0.125800118,0.123990521,0.088871025,0.081007898,0.119636439,0.119874694,0.844329894,0.844137192,0.020400202,0.0,0.0,0.018345339,0.208687276,0.216018379,0.601383388,0.596566141,6e-10,0.020698169,-0.06037791399999998,-0.004688348,-0.034414168,0.003869202,-0.00013313,0.038625658,0.003922647,0.000151478
16:21:59:59.739,61,0.0,0.006284164,0.062937498,0,0.0,0.249652058,0.135252848,0.0,0.006197713,0.056630977,0.0,0.0,0.249613732,0.135710478,0.02528234,0.0,0.037859898,0.032356054,0.051274028,0.053732008,0.089555174,0.0,0.001511904,0.091368616,0.070191987,0.0,0.0,0.020425579,0.021074291,0.049283851,0.054818407,0.108581938,0.026582073,0.222090885,0.159184367,0.126177505,0.124401428,0.088978909,0.081174232,0.119926624,0.120356031,0.844428301,0.844240665,0.020294054,0.0,0.0,0.0183153,0.208664477,0.216206148,0.601479769,0.596668661,7e-10,0.020390242,-0.060592431,-0.003953741,-0.034593653,0.003788234,-0.000131023,0.038446046,0.003841617,0.000147659
16:22:00:00.740,61,0.0,0.006087845,0.062465813,0,0.0,0.249958232,0.136830986,0.0,0.006001199,0.057113458,0.0,0.0,0.249922261,0.137244538,0.025325058,0.0,0.037681084,0.032437652,0.051422112,0.053799752,0.089345232,0.0,0.001819098,0.09157563,0.071686909,0.0,0.0,0.020475783,0.021142762,0.049352113,0.054815512,0.108997256,0.026686285,0.222271264,0.159353986,0.126457796,0.124745645,0.089139842,0.081377819,0.120203935,0.120838732,0.844249904,0.844067216,0.020206306,0.0,0.0,0.018281441,0.208881378,0.216698036,0.601477146,0.59670794,8e-10,0.020582328,-0.06119196399999999,-0.003899796,-0.034888398,0.003668156,-0.000127951,0.038157929,0.003721562,0.000141973
16:22:00:01.742,61,0.0,0.005591778,0.062447373,0,0.0,0.250316501,0.137079164,0.0,0.005504937,0.057121277,0.0,0.0,0.250282079,0.137479901,0.025335541,0.0,0.037545469,0.032471344,0.051490542,0.053783242,0.08910118,0.0,0.002135305,0.091665648,0.072419204,0.0,0.0,0.020511467,0.02119787,0.049336851,0.054755863,0.109332345,0.026785273,0.222496718,0.159562036,0.126892909,0.125201553,0.089181989,0.081502162,0.120401152,0.121204272,0.844177783,0.843998909,0.020123402,0.0,0.0,0.018245319,0.209012568,0.216939583,0.601371348,0.596485913,8e-10,0.020254638,-0.06192206099999997,-0.003864525,-0.034893211,0.003364823,-0.000117386,0.038146704,0.00341831,0.000130366
16:22:00:02.744,61,0.0,0.004650383,0.062796034,0,0.0,0.250660658,0.137595832,0.0,0.004563737,0.056765959,0.0,0.0,0.250627577,0.137988836,0.025380632,0.0,0.037403688,0.03253283,0.051585823,0.053841166,0.088863,0.0,0.002420221,0.09192659,0.073157556,0.0,0.0,0.020567084,0.021269206,0.049378261,0.054752633,0.109773934,0.026879991,0.222967297,0.159953237,0.127381474,0.125717089,0.089179404,0.081565365,0.120628379,0.121572971,0.843834758,0.843658567,0.020041419,0.0,0.0,0.018231003,0.209320039,0.217326343,0.601049244,0.596068144,1.1e-09,0.019998591,-0.06190972299999997,-0.003813916,-0.03467622,0.002789506,-9.67104e-05,0.038359765,0.002842849,0.000109025
16:22:00:03.745,61,0.0,0.003930871,0.062750727,0,0.0,0.25110361,0.138255611,0.0,0.00384403,0.056812327,0.0,0.0,0.251071811,0.138643175,0.025429705,0.0,0.037241835,0.032570187,0.051644255,0.053914126,0.088634536,0.0,0.002758948,0.092332013,0.074673772,0.0,0.0,0.020630321,0.021348963,0.049427029,0.054760397,0.11021319,0.026968407,0.223517731,0.160417259,0.127877891,0.126243815,0.089119688,0.081591018,0.120824494,0.12192107,0.843617737,0.843444228,0.019957075,0.0,0.0,0.018222593,0.209742844,0.217868775,0.600666523,0.595645189,1.1e-09,0.020391444,-0.062769193,-0.004333898,-0.034704577,0.002349599,-8.15256e-05,0.038332131,0.002402998,9.20896e-05
16:22:00:04.747,61,0.0,0.003890476,0.063015573,0,0.0,0.251543671,0.138857424,0.0,0.00380383,0.056542873,0.0,0.0,0.251513332,0.13924104,0.025503982,0.0,0.037087765,0.032616373,0.051734958,0.054057222,0.088504396,0.0,0.003038651,0.09257479,0.075469598,0.0,0.0,0.020673029,0.021406503,0.049510375,0.054803908,0.110655047,0.027026717,0.224199712,0.16099003,0.128373891,0.126774728,0.08909142,0.081637725,0.121077642,0.122320414,0.843426824,0.843256056,0.019906001,0.0,0.0,0.018217405,0.210241288,0.218513727,0.600579202,0.595580161,9e-10,0.020022806,-0.06350456500000001,-0.0038981,-0.034539983,0.002325014,-8.02901e-05,0.03849392,0.002378319,9.15284e-05
16:22:00:05.748,61,0.0,0.002696558,0.062960409,0,0.0,0.251921505,0.141880915,0.0,0.002609717,0.056556199,0.0,0.0,0.25189209,0.14227894,0.025514817,0.0,0.036842998,0.032605629,0.051739987,0.054085236,0.088267036,0.0,0.003222962,0.093067236,0.076598704,0.0,0.0,0.020705296,0.021454368,0.049524881,0.05476458,0.110898577,0.027038053,0.225435898,0.162084103,0.128841206,0.127265289,0.088989049,0.08159595,0.121491745,0.12282005,0.842764616,0.842594981,0.019809365,0.0,0.0,0.018219246,0.210586578,0.218958497,0.600452304,0.595369101,1e-09,0.020344606,-0.06332143000000001,-0.003612314,-0.034548175,0.001595138,-5.50982e-05,0.038460277,0.001648453,6.33844e-05
16:22:00:06.750,61,0.0,0.002421595,0.062748507,0,0.0,0.252387494,0.142684773,0.0,0.002334949,0.056757946,0.0,0.0,0.252359092,0.14308767,0.025540462,0.0,0.036609627,0.032593817,0.051725149,0.054098416,0.08799132,0.0,0.003397113,0.093562,0.077434801,0.0,0.0,0.020754585,0.021519534,0.049519625,0.054709468,0.111239582,0.0270792,0.226270244,0.162848666,0.129393011,0.127835646,0.088812478,0.081484541,0.121771798,0.123180218,0.842193127,0.842024684,0.019764653,0.0,0.0,0.018233703,0.211008072,0.219477356,0.599980056,0.594794989,6e-10,0.020980239,-0.064790446,-0.00334377,-0.034671426,0.001427197,-4.94731e-05,0.038330838,0.001480355,5.67294e-05
16:22:00:07.751,61,0.0,0.001367794,0.062331356,0,0.0,0.253021747,0.143436417,0.0,0.001280953,0.057133492,0.0,0.0,0.252994627,0.14384073,0.025569812,0.0,0.036391083,0.03259103,0.051720139,0.054032225,0.087684736,0.0,0.003498634,0.094010375,0.078133114,0.0,0.0,0.020804647,0.021580501,0.049501449,0.054633752,0.111625172,0.02714329,0.226879641,0.163419232,0.129919067,0.128394768,0.088707127,0.081420794,0.121999964,0.123473547,0.841681063,0.841514349,0.019704992,0.0,0.0,0.01823701,0.211320341,0.219918504,0.599660158,0.59436506,6e-10,0.020807136,-0.06502481100000002,-0.003224263,-0.034900863,0.000782967,-2.73207e-05,0.038076051,0.000836144,3.18294e-05
16:22:00:08.753,61,0.0,0.001182794,0.061763041,0,0.0,0.253468543,0.14357318,0.0,0.001095953,0.057660542,0.0,0.0,0.253442615,0.143977344,0.025593692,0.0,0.036206167,0.032547053,0.051649056,0.053966817,0.087397069,0.0,0.003622442,0.094365247,0.078680456,0.0,0.0,0.020830918,0.021619219,0.049429067,0.054520138,0.112005442,0.027176539,0.228176713,0.164393231,0.130574182,0.129048541,0.088487625,0.08126571,0.122256957,0.123793706,0.84141165,0.841247439,0.019665651,0.0,0.0,0.018247131,0.211453706,0.220201805,0.599410355,0.594035864,6e-10,0.020770095,-0.06530814200000001,-0.002918731,-0.035222814,0.000669895,-2.35907e-05,0.037728891,0.000723042,2.72731e-05
16:22:00:09.755,61,0.0,0.001324081,0.061546657,0,0.0,0.253788561,0.143263072,0.0,0.00123724,0.057878885,0.0,0.0,0.253763914,0.14366895,0.025625151,0.0,0.036041055,0.032525733,0.051621817,0.053963605,0.087224089,0.0,0.003699084,0.094641082,0.079053477,0.0,0.0,0.020844275,0.021640046,0.04936802,0.054410767,0.112369008,0.027194457,0.229042813,0.165132478,0.131105781,0.129572496,0.088307522,0.081147298,0.122503415,0.124087498,0.841289103,0.841126859,0.019678423,0.0,0.0,0.018240482,0.211776659,0.220614582,0.599103332,0.593620896,6e-10,0.019933304,-0.06594987499999999,-0.002634966,-0.03535619,0.00075626,-2.67329e-05,0.03759671,0.000809407,3.04239e-05
16:22:00:10.756,61,0.0,0.000983742,0.061397865,0,0.0,0.254075944,0.143372282,0.0,0.000896901,0.058023464,0.0,0.0,0.25405243,0.143782198,0.025694311,0.0,0.035854839,0.032589894,0.051709425,0.054102574,0.087157935,0.0,0.003740491,0.094883218,0.079354964,0.0,0.0,0.02088066,0.021679195,0.049410254,0.054394644,0.112812348,0.027237615,0.229736745,0.165694252,0.131571218,0.130044431,0.088193752,0.081067182,0.122687496,0.124306098,0.840845704,0.840684116,0.01970656,0.0,0.0,0.018249592,0.212757856,0.221940294,0.59872067,0.593132854,8e-10,0.018932952,-0.06629745999999997,-0.002771923,-0.035444509,0.00054823,-1.94277e-05,0.037505817,0.000601357,2.25491e-05
16:22:00:11.758,61,0.0,0.001539525,0.060958676,0,0.0,0.254297942,0.143682033,0.0,0.001452488,0.058488265,0.0,0.0,0.254275471,0.144096062,0.025790244,0.0,0.035723381,0.0326631,0.05182264,0.054278456,0.087238967,0.0,0.003720475,0.095092177,0.079548635,0.0,0.0,0.020907465,0.021704614,0.049452189,0.054371618,0.113319024,0.027294092,0.23048681,0.166300312,0.132136673,0.130611584,0.08820501,0.081096254,0.122975379,0.124602258,0.840514362,0.840353549,0.019712057,0.0,0.0,0.018273594,0.213437125,0.222723499,0.599015832,0.593357325,1.1e-09,0.0182871,-0.06690250599999997,-0.002521011,-0.035728436,0.000887841,-3.17144e-05,0.037237521,0.000941094,3.50359e-05
16:22:00:12.759,61,0.0,0.001615437,0.060211405,0,0.0,0.254960328,0.144171774,0.0,0.001528596,0.059224591,0.0,0.0,0.254940152,0.144587115,0.025872503,0.0,0.035627883,0.032712083,0.051900044,0.054412633,0.087250821,0.0,0.00367949,0.095399506,0.079828091,0.0,0.0,0.02093173,0.021724066,0.049484562,0.054338891,0.113764279,0.027341647,0.231020629,0.166727021,0.132605255,0.131093577,0.088227183,0.081116743,0.12314675,0.124783427,0.840377867,0.840218604,0.019721195,0.0,0.0,0.0182919,0.214128211,0.223612905,0.59913069,0.593423367,1.2e-09,0.01806354,-0.06752677600000001,-0.002832271,-0.036178228,0.000934378,-3.37968e-05,0.036781039,0.000987482,3.63124e-05
16:22:00:13.761,61,0.0,0.002124384,0.060045585,0,0.0,0.255220264,0.144292489,0.0,0.002037348,0.059407979,0.0,0.0,0.255201221,0.144708559,0.02594964,0.0,0.035500519,0.032776784,0.052002754,0.054560676,0.087272286,0.0,0.003639075,0.095727675,0.080154128,0.0,0.0,0.020961985,0.02175091,0.049547222,0.054341558,0.114116296,0.027369998,0.231482878,0.167080581,0.132927641,0.131437928,0.08826007,0.081141762,0.123291746,0.124941602,0.840109706,0.839951396,0.019764582,0.0,0.0,0.01831259,0.214687198,0.224254206,0.598855376,0.593083739,1.4e-09,0.017828954,-0.06820594099999999,-0.002920104,-0.036290243,0.001245365,-4.51847e-05,0.036679737,0.001298586,4.76211e-05
16:22:00:14.762,61,0.0,0.001907184,0.059434727,0,0.0,0.255469084,0.144666314,0.0,0.001820148,0.06001991,0.0,0.0,0.255451143,0.145082995,0.02600617,0.0,0.035358053,0.032784868,0.052017741,0.054667167,0.087293655,0.0,0.003671886,0.095832415,0.080305725,0.0,0.0,0.02095581,0.021746436,0.049549252,0.054302491,0.114404932,0.027360847,0.232112184,0.167610228,0.133290991,0.131801277,0.088172175,0.081074029,0.123438351,0.125106826,0.840103805,0.839947403,0.019768139,0.0,0.0,0.018338123,0.214893326,0.224563375,0.598708868,0.592875302,1.3e-09,0.017979458,-0.06847624799999996,-0.003075093,-0.036664058,0.001112613,-4.07838e-05,0.036306586,0.001165801,4.2317e-05
16:22:00:15.764,61,0.0,0.001880449,0.057933569,0,0.0,0.255544722,0.144645333,0.0,0.001793217,0.061536871,0.0,0.0,0.255527496,0.145066813,0.026049361,0.0,0.035207104,0.032782421,0.052002095,0.05477925,0.087400772,0.0,0.003793325,0.095525622,0.080098145,0.0,0.0,0.020919792,0.02171647,0.049497329,0.054222804,0.114616565,0.027333958,0.232796639,0.16818437,0.133740708,0.132210463,0.087968871,0.080923565,0.123437092,0.125144169,0.840142369,0.839987099,0.019758279,0.0,0.0,0.018372705,0.214870438,0.224607021,0.598399937,0.592509627,1.2e-09,0.017721076,-0.06900932199999998,-0.003157216,-0.037590712,0.001096189,-4.11968e-05,0.035389584,0.00114942,4.0669e-05
16:22:00:16.765,61,0.0,0.002108382,0.057229247,0,0.0,0.255712897,0.14425078,0.0,0.00202115,0.062224872,0.0,0.0,0.255696088,0.144675031,0.026100863,0.0,0.035223402,0.032830417,0.052061588,0.05497919,0.087515786,0.0,0.003851492,0.095440008,0.079917625,0.0,0.0,0.020917414,0.021712609,0.049532231,0.054249838,0.114833236,0.027319267,0.233344093,0.168595433,0.134113073,0.132545665,0.087816142,0.080818445,0.123383015,0.125105262,0.840206027,0.840052068,0.019795325,0.0,0.0,0.018393775,0.215248957,0.225012288,0.598065198,0.592104614,1.3e-09,0.017077832,-0.06960381900000001,-0.002490215,-0.038010988,0.001235543,-4.69529e-05,0.034959327,0.001288725,4.50438e-05
16:22:00:17.767,61,0.0,0.002726611,0.056414895,0,0.0,0.255626828,0.144346565,0.0,0.002639185,0.063041985,0.0,0.0,0.255610794,0.144772157,0.026160829,0.0,0.035090223,0.0328837,0.052143142,0.05519582,0.08756946,0.0,0.003923555,0.095283538,0.079906143,0.0,0.0,0.020920951,0.021717414,0.049615391,0.054298669,0.115146108,0.027303893,0.234014869,0.169112697,0.134505808,0.132940933,0.08769732,0.080730133,0.123462416,0.125234604,0.839736581,0.839583397,0.019821249,0.0,0.0,0.018429108,0.215602264,0.22550641,0.598042309,0.592072487,1.1e-09,0.016917761,-0.06954263499999996,-0.002113814,-0.038510107,0.001613383,-6.21162e-05,0.034461852,0.001666582,5.74222e-05
16:22:00:18.769,61,0.0,0.002408325,0.055393618,0,0.0,0.255633205,0.144624889,0.0,0.002320703,0.064085119,0.0,0.0,0.255618036,0.145050079,0.026189689,0.0,0.034966297,0.032925781,0.052220136,0.055347759,0.087638684,0.0,0.003977909,0.095296226,0.0800502,0.0,0.0,0.020923255,0.021721061,0.049663775,0.054310937,0.115293063,0.027297173,0.23428449,0.169320881,0.134666473,0.133114934,0.087702848,0.080753051,0.123538174,0.125353903,0.839260221,0.839107633,0.019815404,0.0,0.0,0.018449303,0.215776712,0.22581543,0.59792006,0.591892958,1.2e-09,0.016418498,-0.06972442899999998,-0.001328732,-0.039147336,0.001418724,-5.55251e-05,0.033837996,0.001472005,4.98002e-05
