FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
16:22:37:25.249,61.0,0.0,0.0,0.075180456,0.0,0.061465148,0.058305427,0.229877129,0.0,0.0,0.046286296,0.0,0.061632622,0.058348231,0.230252951,0.006850837,0.014029557,0.0,0.011192514,0.012147262,0.007966654,0.05032384,0.004264724,0.0,0.0,0.0,0.059549768,0.037733682,0.010978594,0.011471239,0.020757601,0.021388948,0.01974768,0.010179018,0.210458919,0.166212231,0.070284516,0.070144013,0.010739001,0.010132112,0.010242245,0.010381985,0.059813004,0.057395045,0.024848234,0.0,0.0,0.020636398,0.023733195,0.027094515,0.045670517,0.049089059,3.6e-09,0.024118176,-0.017129588,-0.011790651,-0.028264465,-0.026903056,0.000760483,0.045908604,-0.026847523,-0.001232395
16:22:37:26.251,61.0,0.0,0.0,0.075351894,0.0,0.062264279,0.063457161,0.229189187,0.0,0.0,0.046207357,0.0,0.062432576,0.063528828,0.229556307,0.009081774,0.014565022,0.0,0.011380098,0.012287544,0.010119827,0.079356417,0.003884887,0.0,0.0,0.0,0.126734316,0.098582409,0.011221218,0.011732899,0.027798027,0.028305344,0.027922865,0.010232312,0.288267702,0.234045595,0.098104954,0.096272983,0.011055125,0.010443606,0.01212447,0.012246125,0.083119184,0.080682151,0.024805218,0.0,0.0,0.028480604,0.027448528,0.031472907,0.055704713,0.059761442,2.4e-09,0.02371637,-0.01595718,-0.011700063,-0.028215997,-0.027252203,0.000769036,0.046012856,-0.027196709,-0.001251265
16:22:37:27.252,61.0,0.0,0.0,0.075568363,0.0,0.065080233,0.068621971,0.228686839,0.0,0.0,0.046072833,0.0,0.065250985,0.06873063,0.229043901,0.013946596,0.015232414,0.0,0.011636481,0.012470788,0.014357214,0.100919806,0.003607077,0.0,0.0,0.0,0.195907131,0.16295591,0.011406675,0.011940937,0.036058515,0.036748294,0.036817979,0.01025213,0.362244129,0.297692448,0.10839244,0.105524533,0.011429667,0.010825761,0.014565911,0.014506414,0.09548682,0.092968546,0.025104612,0.0,0.0,0.0355037,0.030889861,0.035213176,0.060682535,0.064852297,1.5e-09,0.023450783,-0.01563904,-0.011217754,-0.028132886,-0.028482387,0.000801403,0.046143472,-0.028426874,-0.001311602
16:22:37:28.254,61.0,0.0,0.0,0.075350583,0.0,0.068748586,0.071378723,0.228386268,0.0,0.0,0.046345849,0.0,0.068920709,0.071509212,0.228735223,0.024926532,0.017868646,0.0,0.011884706,0.012610137,0.018007852,0.109996624,0.003329415,0.0,0.0,0.0,0.367842138,0.333975345,0.011420568,0.011974634,0.041657932,0.042485632,0.045057558,0.010171099,0.412525505,0.347651482,0.114583597,0.110682897,0.011747451,0.011154869,0.015976951,0.015753321,0.102251433,0.099676825,0.025541905,0.0,0.0,0.038222253,0.03322373,0.037924763,0.063218676,0.067429438,7e-10,0.023283605,-0.014875996,-0.011221399,-0.028298264,-0.030084379,0.000851479,0.04600833,-0.030029016,-0.001381512
16:22:37:29.255,61.0,0.0,0.0,0.075328894,0.0,0.073392846,0.072915785,0.228739291,0.0,0.0,0.046368308,0.0,0.073567696,0.073056459,0.229080886,0.034465261,0.019638561,0.0,0.012096599,0.012691715,0.020862592,0.114490241,0.003111743,0.0,0.0,0.0,0.497135222,0.466090292,0.011302234,0.011861138,0.045668673,0.046489008,0.051308483,0.009994228,0.445679307,0.383966029,0.118964657,0.114228636,0.012010301,0.011422551,0.016960016,0.016662562,0.107154809,0.104520224,0.026058847,0.0,0.0,0.039553881,0.034874521,0.039883368,0.064839967,0.069024809,5e-10,0.022893064,-0.014629784,-0.011085229,-0.028310195,-0.032112837,0.000909312,0.045992196,-0.032057576,-0.001474383
16:22:37:30.257,61.0,0.0,0.0,0.075169325,0.0,0.082882434,0.073993899,0.228801101,0.0,0.0,0.046511784,0.0,0.083062477,0.074140765,0.229140207,0.041581076,0.020879649,0.0,0.012287336,0.012730828,0.023375116,0.117139272,0.002883053,0.0,0.0,0.0,0.565266788,0.539079607,0.011101064,0.011658159,0.048166949,0.049080122,0.055811476,0.009763351,0.473887801,0.411975801,0.123242647,0.117823526,0.012205731,0.011622824,0.017651103,0.017308425,0.109887891,0.107225061,0.026604397,0.0,0.0,0.040157959,0.035981961,0.041101601,0.065902561,0.070019342,5e-10,0.022961866,-0.014561969,-0.010747753,-0.028393772,-0.036257468,0.001029799,0.04588829,-0.036202416,-0.001661408
16:22:37:31.259,61.0,0.0,0.0,0.075778097,0.0,0.090212323,0.074685082,0.228773192,0.0,0.0,0.045818977,0.0,0.090398923,0.07483615,0.229113326,0.048997503,0.021932079,0.0,0.012472521,0.012741199,0.02539853,0.118563078,0.002673014,0.0,0.0,0.0,0.658554256,0.633782864,0.010827534,0.011373159,0.050395697,0.05128454,0.059092045,0.009479309,0.487918943,0.427337319,0.125232577,0.119579621,0.012376246,0.011786997,0.018106092,0.01774095,0.111442529,0.108758301,0.027193936,0.0,0.0,0.040122919,0.036861241,0.042017236,0.066667363,0.070708789,5e-10,0.02308918,-0.014065254,-0.010613442,-0.027967446,-0.039459411,0.001104008,0.046254329,-0.039404724,-0.001822931
16:22:37:32.260,61.0,0.0,0.0,0.075514682,0.0,0.099080369,0.075214937,0.229027793,0.0,0.0,0.045939423,0.0,0.099271342,0.075368904,0.229369268,0.05601424,0.022734027,0.0,0.012659457,0.012742631,0.027196329,0.119179808,0.002482275,0.0,0.0,0.0,0.701306462,0.679605126,0.010508037,0.011035658,0.052512467,0.053506758,0.061776251,0.009167492,0.496176243,0.437381923,0.126313001,0.120562471,0.012540538,0.01193385,0.018399231,0.018022522,0.111988582,0.109303348,0.027782237,0.0,0.0,0.039715834,0.037611179,0.042757928,0.067229323,0.071205333,6e-10,0.023079565,-0.014015514,-0.010847243,-0.02803647,-0.043332331,0.001215487,0.046086166,-0.043277945,-0.001995052
16:22:37:33.262,61.0,0.0,0.0,0.075589813,0.0,0.107302547,0.075683095,0.229271919,0.0,0.0,0.045713566,0.0,0.107498989,0.075838864,0.229614124,0.061445288,0.023318907,0.0,0.01284532,0.012736549,0.02850451,0.119293615,0.002358234,0.0,0.0,0.0,0.726187885,0.706713915,0.01017036,0.010675531,0.054102514,0.055213161,0.064292498,0.008845437,0.502960622,0.446552634,0.126880437,0.121100083,0.012692108,0.012062782,0.018609406,0.018224889,0.111782476,0.109143727,0.028368048,0.0,0.0,0.038808767,0.038302474,0.043396514,0.06766431,0.071578436,6e-10,0.023300396,-0.014233532,-0.011155228,-0.027894111,-0.046923548,0.001309682,0.046124559,-0.046869457,-0.002162647
16:22:37:34.263,61.0,0.0,0.0,0.076105312,0.0,0.110259198,0.076068014,0.230197474,0.0,0.0,0.045118697,0.0,0.110460006,0.076224335,0.230530605,0.066371553,0.023676571,0.0,0.013012837,0.012713232,0.029459775,0.119071126,0.002212239,0.0,0.0,0.0,0.742847323,0.724517644,0.009834869,0.010313448,0.055425875,0.056777101,0.066419341,0.00851885,0.509475052,0.454919457,0.127154589,0.121391416,0.012845835,0.012184002,0.018764731,0.018378936,0.111721888,0.109115288,0.028941732,0.0,0.0,0.037555296,0.038937941,0.043952908,0.067978852,0.071853496,6e-10,0.023469547,-0.014461997,-0.01134673,-0.027529435,-0.048215549,0.001328208,0.046436261,-0.048161607,-0.002237368
16:22:37:35.265,61.0,0.0,0.0,0.075561628,0.0,0.115115464,0.076411843,0.230351225,0.0,0.0,0.045550492,0.0,0.115316548,0.076568514,0.230683252,0.069955021,0.023940122,0.0,0.013161629,0.012674278,0.030246215,0.118596256,0.002130018,0.0,0.0,0.0,0.756854296,0.73982054,0.009504621,0.009955207,0.056534059,0.05807481,0.06816791,0.008194337,0.516216278,0.46340245,0.127208561,0.12146908,0.012977254,0.012282617,0.018883538,0.018495061,0.111629024,0.109051354,0.029514536,0.0,0.0,0.036197472,0.039524451,0.044430941,0.068208545,0.072043642,6e-10,0.02365618,-0.014628667,-0.011793726,-0.027789986,-0.05033578,0.001399832,0.046099719,-0.050282061,-0.002319119
16:22:37:36.267,61.0,0.0,0.0,0.074834868,0.0,0.116413198,0.076810159,0.230829388,0.0,0.0,0.046273992,0.0,0.116611548,0.076967016,0.231159046,0.07248354,0.024070744,0.0,0.013305791,0.012643849,0.030955432,0.118085593,0.002044917,0.0,0.0,0.0,0.764057398,0.74726373,0.0091875,0.009610703,0.058038168,0.059794571,0.069324002,0.007880279,0.519901872,0.467597812,0.127112925,0.12141519,0.013116185,0.012390665,0.018977635,0.01859064,0.111877881,0.109330967,0.030088944,0.0,0.0,0.035104748,0.040142864,0.04494638,0.068394572,0.072213598,5e-10,0.023609852,-0.014814857,-0.011900338,-0.028230581,-0.050901689,0.001438035,0.045655023,-0.050847869,-0.002322652
16:22:37:37.268,61.0,0.0,0.0,0.075216211,0.0,0.117778145,0.077260718,0.231005475,0.0,0.0,0.045896757,0.0,0.117979229,0.077417031,0.231333405,0.075394809,0.024104497,0.0,0.01345174,0.012622854,0.031612918,0.117461264,0.001985698,0.0,0.0,0.0,0.772999883,0.756570816,0.008882483,0.009278495,0.059558027,0.061468892,0.070754305,0.007577458,0.523270726,0.471363068,0.126862049,0.121213712,0.013260067,0.012501936,0.019055162,0.018668825,0.112508416,0.109986179,0.030652339,0.0,0.0,0.034142211,0.040810455,0.045481272,0.068564966,0.072382234,5e-10,0.023835653,-0.015472519,-0.011786019,-0.027999587,-0.05149835,0.001443019,0.045886267,-0.051444609,-0.002361852
16:22:37:38.270,61.0,0.0,0.0,0.075190313,0.0,0.119858079,0.077811845,0.230877832,0.0,0.0,0.045915894,0.0,0.12006025,0.077967465,0.231204614,0.079706132,0.023986964,0.0,0.013604949,0.012617535,0.032270707,0.116840765,0.001888224,0.0,0.0,0.0,0.77796185,0.762053192,0.008600678,0.008970945,0.061191823,0.063407555,0.073051281,0.007297062,0.526356936,0.474083155,0.126617342,0.12101268,0.013424618,0.012635892,0.019139379,0.018755321,0.115302265,0.11283844,0.031195501,0.0,0.0,0.033318121,0.04167898,0.046098143,0.06878902,0.072599724,6e-10,0.024095496,-0.016159135,-0.011911418,-0.028009936,-0.052406739,0.001469062,0.045868311,-0.052353066,-0.002402696
16:22:37:39.271,61.0,0.0,0.0,0.075313486,0.0,0.120878778,0.07833527,0.230846152,0.0,0.0,0.04578989,0.0,0.121082045,0.078490496,0.231173977,0.082783796,0.02379993,0.0,0.013731577,0.012597739,0.032790419,0.115599789,0.001847589,0.0,0.0,0.0,0.780323863,0.764660895,0.008344887,0.00869006,0.062165935,0.064503089,0.075684734,0.007038663,0.530325174,0.478345662,0.126441374,0.120849624,0.013571518,0.01275249,0.019264683,0.018870622,0.120533913,0.118068352,0.03164988,0.0,0.0,0.032558002,0.042419452,0.046665903,0.069006294,0.072790213,5e-10,0.023943033,-0.016742963,-0.011874886,-0.027932417,-0.052852653,0.001477485,0.045942377,-0.05279908,-0.002427113
16:22:37:40.273,61.0,0.0,0.0,0.075921044,0.0,0.12215548,0.079259306,0.230970219,0.0,0.0,0.04518066,0.0,0.122363113,0.079415657,0.231297806,0.090974778,0.023526764,0.0,0.013881504,0.012605645,0.03332179,0.114570707,0.001856883,0.0,0.0,0.0,0.781552315,0.766115665,0.008113203,0.00843589,0.063027851,0.065514363,0.080138832,0.006810738,0.534602106,0.481402487,0.126444072,0.120845556,0.013759821,0.012905338,0.019412115,0.018997187,0.152828559,0.150272772,0.032078993,0.0,0.0,0.031902887,0.043689221,0.047345866,0.069332674,0.073105231,5e-10,0.024490535,-0.017060298,-0.011877197,-0.02755996,-0.053411279,0.001473227,0.046311609,-0.053357646,-0.002472537
16:22:37:41.274,61.0,0.0,0.0,0.07573314,0.0,0.122989036,0.080442563,0.230450928,0.0,0.0,0.045364965,0.0,0.123195849,0.080597609,0.230775565,0.097093664,0.023077548,0.0,0.014010023,0.012604639,0.033812825,0.113016009,0.001873503,0.0,0.0,0.0,0.78248632,0.767278791,0.007900093,0.008201047,0.064136945,0.067157745,0.083839238,0.006597043,0.543214262,0.490388304,0.126631454,0.121003643,0.01396399,0.013073336,0.019591427,0.019152155,0.177924484,0.175438866,0.032488361,0.0,0.0,0.031276457,0.045202892,0.048224732,0.069785431,0.07356941,5e-10,0.025374793,-0.017614427,-0.01202466,-0.027671846,-0.053774942,0.001489297,0.046196103,-0.053721458,-0.002483223
16:22:37:42.276,61.0,0.0,0.0,0.075506456,0.0,0.123555943,0.08297395,0.229883298,0.0,0.0,0.045637593,0.0,0.123761937,0.083132654,0.230206415,0.105415106,0.022453906,0.0,0.014142951,0.012625302,0.034370396,0.111538783,0.001906153,0.0,0.0,0.0,0.783038199,0.768134654,0.007701144,0.007980743,0.065574683,0.069419749,0.08808738,0.006408126,0.549094379,0.49518919,0.127109259,0.121409141,0.01420693,0.013274935,0.019805953,0.019323971,0.218362197,0.215860292,0.032851752,0.0,0.0,0.030706149,0.048249912,0.050810583,0.071304336,0.075327203,5e-10,0.02584229,-0.017691973,-0.011903646,-0.027837772,-0.054022282,0.001505129,0.046057213,-0.053968735,-0.002487181
16:22:37:43.277,61.0,0.0,0.0,0.075593382,0.0,0.122149743,0.085298747,0.226385549,0.0,0.0,0.04562882,0.0,0.122355193,0.085459158,0.226708382,0.110715374,0.021711269,0.0,0.01426923,0.012650116,0.034882534,0.110290818,0.00200404,0.0,0.0,0.0,0.783283532,0.768739343,0.007526938,0.007786476,0.067060985,0.071492828,0.091734,0.006238805,0.555494785,0.500864208,0.127852321,0.121978484,0.014476209,0.01350127,0.020074315,0.019535558,0.246160597,0.243616596,0.033135489,0.0,0.0,0.030119449,0.051020838,0.053195968,0.073859289,0.078019612,4e-10,0.026640933,-0.017841923,-0.011761108,-0.027833341,-0.053408228,0.001487751,0.046111755,-0.053354651,-0.002461736
16:22:37:44.279,61.0,0.0,0.0,0.075785786,0.0,0.121674903,0.088575333,0.222670585,0.0,0.0,0.045511216,0.0,0.12188118,0.088735692,0.223002747,0.117849648,0.020634927,0.0,0.014399787,0.012688726,0.035411846,0.109422281,0.002055005,0.0,0.0,0.0,0.783402979,0.769237757,0.00736459,0.00760542,0.068205193,0.073064871,0.09831059,0.006093347,0.567758083,0.512747884,0.130222321,0.123692103,0.014767755,0.013747441,0.020401182,0.019802852,0.28197524,0.279240608,0.033395555,0.0,0.0,0.029551812,0.054502331,0.056218244,0.07686317,0.081314892,4e-10,0.026930014,-0.017579588,-0.011545062,-0.027761905,-0.05320121,0.001478171,0.046229631,-0.053147525,-0.002458426
16:22:37:45.281,61.0,0.0,0.0,0.076325737,0.0,0.119992495,0.093117587,0.215752825,0.0,0.0,0.045075804,0.0,0.120200679,0.093279347,0.216103703,0.121682681,0.019527081,0.0,0.014515255,0.012724321,0.035885707,0.108713254,0.002115091,0.0,0.0,0.0,0.783033669,0.769282997,0.007227194,0.007450727,0.069070526,0.074112184,0.101906307,0.005972643,0.57358855,0.517914593,0.133298412,0.126377702,0.015072436,0.014004882,0.020756699,0.020089287,0.324064046,0.321352333,0.033557147,0.0,0.0,0.028993845,0.057747729,0.05913008,0.080477014,0.085030742,3e-10,0.027144598,-0.017584982,-0.010884152,-0.027497372,-0.05246729,0.001443855,0.046560802,-0.052413456,-0.002441763
16:22:37:46.282,61.0,0.0,0.0,0.078068294,0.0,0.116417028,0.099156439,0.192453519,0.0,0.0,0.043512438,0.0,0.116631769,0.09931533,0.192834944,0.12483488,0.018377882,0.0,0.014627512,0.01276353,0.036381692,0.108106755,0.002173741,0.0,0.0,0.0,0.781240404,0.768998265,0.007129622,0.007336067,0.070128016,0.075065672,0.106623374,0.005884066,0.578015387,0.520640016,0.135150984,0.128409863,0.015394831,0.014274233,0.021150684,0.020409741,0.379090548,0.37642324,0.033703137,0.0,0.0,0.028510615,0.060541388,0.061369304,0.084414408,0.088908315,2e-10,0.02750556,-0.017333317,-0.010089954,-0.026545815,-0.050908156,0.001352407,0.04762765,-0.050854228,-0.002423236
16:22:37:47.284,61.0,0.0,0.0,0.079753235,0.0,0.111776866,0.106427014,0.160736322,0.0,0.0,0.04205418,0.0,0.1119968,0.106584691,0.161124438,0.127949983,0.017492276,0.0,0.014741703,0.012806881,0.03696084,0.107672259,0.0021945,0.0,0.0,0.0,0.77761966,0.767715633,0.007076469,0.007266851,0.071322031,0.075899482,0.112463206,0.005831436,0.580742776,0.522053719,0.137171626,0.131084248,0.015725719,0.014549671,0.021542544,0.020739064,0.435615659,0.43305707,0.033895034,0.0,0.0,0.028169408,0.062616721,0.062825739,0.087568894,0.092205986,2e-10,0.027950931,-0.017120856,-0.00962916,-0.025658768,-0.04888393,0.001255163,0.048660509,-0.048829705,-0.002377026
16:22:37:48.285,61.0,0.0,0.0,0.080410637,0.0,0.111640267,0.116424412,0.135474086,0.0,0.0,0.041503161,0.0,0.111863203,0.116567314,0.135957569,0.134215862,0.016670266,0.0,0.014878633,0.012883687,0.037621241,0.1072767,0.002207881,0.0,0.0,0.0,0.776408672,0.767262697,0.007029567,0.00720371,0.074214011,0.077766523,0.119664893,0.00579936,0.582195222,0.522545576,0.138258979,0.132399678,0.01607459,0.014840199,0.021942928,0.021083277,0.457100213,0.454445958,0.034195297,0.0,0.0,0.027829306,0.067735754,0.066333108,0.09064623,0.095448338,1e-10,0.028831691,-0.017712119,-0.008867095,-0.02532264,-0.048825193,0.001237233,0.049061753,-0.048770983,-0.002393724
16:22:37:49.287,61.0,0.0,0.0,0.081773609,0.0,0.109273471,0.124687627,0.117097452,0.0,0.0,0.040307894,0.0,0.109501325,0.124815308,0.117647559,0.137203693,0.01562595,0.0,0.015020771,0.01297066,0.038278416,0.10691534,0.00224838,0.0,0.0,0.0,0.775371432,0.766689539,0.007001885,0.007159271,0.075878069,0.078823619,0.124873251,0.005788046,0.58320576,0.522686958,0.13914898,0.133439288,0.01639772,0.015113499,0.022349354,0.02143231,0.470673442,0.467878729,0.034557201,0.0,0.0,0.027528303,0.071984179,0.069443941,0.093465552,0.098177932,1e-10,0.029909719,-0.018321562,-0.007969874,-0.02459459,-0.047793429,0.001176236,0.049895842,-0.047738999,-0.002382795
16:22:37:50.288,61.0,0.0,0.0,0.082796037,0.0,0.107116222,0.130927071,0.106919944,0.0,0.0,0.039408874,0.0,0.107347079,0.131051809,0.107473835,0.140007332,0.014834177,0.0,0.015188159,0.013082993,0.038947858,0.10650602,0.002242839,0.0,0.0,0.0,0.774705708,0.766242385,0.006982985,0.007125645,0.077416271,0.07993184,0.128134847,0.00579138,0.583565712,0.521827877,0.139817923,0.13421613,0.01672128,0.015395056,0.022714421,0.021751713,0.478641659,0.475826323,0.034964982,0.0,0.0,0.027243288,0.074771389,0.071737513,0.095653832,0.100510478,0.0,0.03087404,-0.019275951,-0.00749439,-0.024047105,-0.046852555,0.001127384,0.050521951,-0.046798024,-0.002365044
16:22:37:51.290,61.0,0.0,0.0,0.083837867,0.0,0.107920542,0.145384342,0.10199523,0.0,0.0,0.038429286,0.0,0.108157143,0.145496383,0.102558322,0.143517524,0.013920431,0.0,0.015371001,0.013231846,0.039678007,0.106162675,0.002229593,0.0,0.0,0.0,0.774046302,0.765685022,0.006962187,0.007091353,0.080160275,0.082272962,0.131811962,0.005808258,0.583420038,0.51780057,0.140213892,0.134716734,0.017071914,0.015706336,0.023080096,0.022068059,0.510292232,0.507540107,0.035427198,0.0,0.0,0.027012007,0.080371521,0.076210856,0.098956816,0.103872754,0.0,0.031949595,-0.019945878,-0.006912121,-0.02344898,-0.047205444,0.00110764,0.051156834,-0.047150955,-0.002412825
16:22:37:52.292,61.0,0.0,0.0,0.085041322,0.0,0.107225776,0.155946672,0.099272825,0.0,0.0,0.037306082,0.0,0.107467569,0.156056464,0.09984304,0.145688027,0.012967756,0.0,0.015567521,0.013408189,0.040406089,0.105682753,0.002199957,0.0,0.0,0.0,0.773475945,0.765188515,0.006945547,0.007062308,0.082955092,0.084950864,0.135454238,0.005829047,0.58296299,0.513992786,0.14031817,0.134907872,0.017430089,0.016028782,0.023475705,0.022413768,0.532237113,0.529683054,0.035963476,0.0,0.0,0.026770493,0.085943632,0.081254765,0.102896281,0.108143993,0.0,0.032814205,-0.020910475,-0.006492532,-0.022763936,-0.046903733,0.001068405,0.051891893,-0.04684918,-0.002431776
16:22:37:53.293,61.0,0.0,0.0,0.085300461,0.0,0.10732577,0.16456154,0.097842142,0.0,0.0,0.03708712,0.0,0.107568927,0.164665207,0.098420218,0.146919981,0.012150558,0.0,0.0157573,0.013594509,0.041110642,0.105196856,0.002089552,0.0,0.0,0.0,0.772844374,0.764581442,0.006923102,0.007029768,0.084430412,0.086473577,0.137498379,0.005848617,0.582218647,0.511401057,0.140275762,0.134948999,0.01776343,0.016335992,0.023888391,0.022784986,0.542075276,0.53956759,0.036532436,0.0,0.0,0.026540177,0.090972133,0.08659029,0.107014105,0.112535507,0.0,0.033130106,-0.021497506,-0.006197546,-0.022630282,-0.046947826,0.001063133,0.052049916,-0.046893254,-0.002441473
16:22:37:54.295,61.0,0.0,0.0,0.08579804,0.0,0.107791863,0.171601519,0.097070679,0.0,0.0,0.03661646,0.0,0.108038023,0.171692565,0.097656608,0.150972277,0.011374963,0.0,0.015965357,0.013807856,0.041911297,0.104674019,0.001940922,0.0,0.0,0.0,0.772754014,0.764422238,0.006893036,0.006989528,0.08718171,0.089177482,0.14233835,0.005871049,0.581604004,0.509964705,0.140157327,0.134913698,0.018121539,0.016668433,0.024311477,0.023177417,0.547690272,0.545205832,0.037124142,0.0,0.0,0.02630873,0.096719705,0.091728777,0.110026352,0.116213381,0.0,0.033036187,-0.022228184,-0.005262378,-0.02234287,-0.047152259,0.00105421,0.052353036,-0.047097646,-0.002466398
16:22:37:55.296,61.0,0.0,0.0,0.08619675,0.0,0.107393526,0.175523177,0.096831597,0.0,0.0,0.036248248,0.0,0.107641056,0.175608829,0.097424261,0.154566333,0.010640847,0.0,0.016165622,0.014021678,0.042799775,0.104209125,0.001819518,0.0,0.0,0.0,0.772819221,0.764435411,0.006859805,0.006946793,0.088855997,0.090933353,0.145725146,0.005891938,0.58125484,0.509193897,0.14014484,0.134958804,0.018481739,0.017003909,0.024763135,0.023592763,0.551193595,0.548723459,0.037703842,0.0,0.0,0.026105151,0.100593269,0.095438145,0.112817533,0.119497329,0.0,0.033318888,-0.022996429,-0.004050869,-0.022118375,-0.046978764,0.001039774,0.052596748,-0.046924204,-0.00246873
16:22:37:56.298,61.0,0.0,0.0,0.086338542,0.0,0.10719873,0.177429512,0.097411655,0.0,0.0,0.036113773,0.0,0.107446805,0.177512348,0.098018155,0.158373401,0.009765855,0.0,0.016340924,0.014226986,0.043763038,0.103813648,0.001716173,0.0,0.0,0.0,0.772855938,0.764517248,0.006815885,0.006892897,0.089928068,0.092066631,0.149055705,0.005911604,0.581183076,0.508923769,0.140292808,0.135139391,0.018852281,0.017343195,0.025289536,0.024073692,0.556628764,0.554235756,0.038245637,0.0,0.0,0.025934726,0.103513323,0.098415338,0.116640784,0.123569414,0.0,0.033428561,-0.022996205,-0.002762093,-0.022036403,-0.046893902,0.001034047,0.052683473,-0.046839301,-0.002468316
16:22:37:57.299,61.0,0.0,0.0,0.086544536,0.0,0.106352605,0.178763598,0.098504514,0.0,0.0,0.035882313,0.0,0.10660068,0.178843916,0.099107422,0.160492182,0.008899384,0.0,0.01653876,0.014466661,0.044699945,0.103285737,0.001481655,0.0,0.0,0.0,0.7731933,0.764869511,0.006768785,0.006837462,0.091113858,0.09387622,0.152723104,0.005925204,0.581057966,0.50875783,0.140235066,0.135117531,0.019232208,0.017698383,0.025869217,0.024619537,0.564834237,0.562635303,0.038883708,0.0,0.0,0.025724508,0.109460406,0.104832113,0.122668594,0.130475491,0.0,0.033882037,-0.022002253,-0.002082719,-0.021895548,-0.046524476,0.001019333,0.052810088,-0.046469908,-0.002454702
16:22:37:58.301,61.0,0.0,0.0,0.08683043,0.0,0.105632156,0.179623321,0.100990459,0.0,0.0,0.035568669,0.0,0.10588105,0.179702014,0.101575591,0.164478853,0.008029523,0.0,0.016701788,0.014675741,0.045687426,0.102722988,0.001237054,0.0,0.0,0.0,0.774825096,0.766193211,0.006718926,0.006778913,0.093834817,0.097172439,0.158163935,0.00592615,0.582568884,0.511706829,0.140264168,0.135187462,0.019623995,0.018063679,0.026499527,0.02522024,0.569517076,0.567453802,0.039546609,0.0,0.0,0.025530793,0.113391258,0.10891255,0.126334608,0.134959817,0.0,0.03437981,-0.021374333,-0.001553762,-0.021704478,-0.046210211,0.001003604,0.052985311,-0.046155546,-0.002446154
16:22:37:59.302,61.0,0.0,0.0,0.087070972,0.0,0.104926191,0.17998296,0.102896325,0.0,0.0,0.03527052,0.0,0.105175354,0.180060253,0.103462443,0.168669209,0.007166077,0.0,0.016826317,0.014843037,0.046477284,0.102097414,0.000942674,0.0,0.0,0.0,0.780926168,0.771643043,0.006665797,0.006717578,0.097078972,0.100588262,0.164267764,0.005902739,0.599175215,0.534917116,0.140326694,0.135289043,0.019985953,0.018407842,0.027228231,0.025919559,0.572920144,0.570983768,0.040170189,0.0,0.0,0.025329208,0.115845509,0.111858279,0.129116401,0.138641447,0.0,0.03498112,-0.020184058,-0.002162182,-0.021522848,-0.045902044,0.00098856,0.053132851,-0.045847435,-0.002436562
