FaceBlendShape.Timecode,FaceBlendShape.BlendShapeCount,FaceBlendShape.EyeBlinkLeft,FaceBlendShape.EyeLookDownLeft,FaceBlendShape.EyeLookInLeft,FaceBlendShape.EyeLookOutLeft,FaceBlendShape.EyeLookUpLeft,FaceBlendShape.EyeSquintLeft,FaceBlendShape.EyeWideLeft,FaceBlendShape.EyeBlinkRight,FaceBlendShape.EyeLookDownRight,FaceBlendShape.EyeLookInRight,FaceBlendShape.EyeLookOutRight,FaceBlendShape.EyeLookUpRight,FaceBlendShape.EyeSquintRight,FaceBlendShape.EyeWideRight,FaceBlendShape.JawForward,FaceBlendShape.JawRight,FaceBlendShape.JawLeft,FaceBlendShape.JawOpen,FaceBlendShape.MouthClose,FaceBlendShape.MouthFunnel,FaceBlendShape.MouthPucker,FaceBlendShape.MouthRight,FaceBlendShape.MouthLeft,FaceBlendShape.MouthSmileLeft,FaceBlendShape.MouthSmileRight,FaceBlendShape.MouthFrownLeft,FaceBlendShape.MouthFrownRight,FaceBlendShape.MouthDimpleLeft,FaceBlendShape.MouthDimpleRight,FaceBlendShape.MouthStretchLeft,FaceBlendShape.MouthStretchRight,FaceBlendShape.MouthRollLower,FaceBlendShape.MouthRollUpper,FaceBlendShape.MouthShrugLower,FaceBlendShape.MouthShrugUpper,FaceBlendShape.MouthPressLeft,FaceBlendShape.MouthPressRight,FaceBlendShape.MouthLowerDownLeft,FaceBlendShape.MouthLowerDownRight,FaceBlendShape.MouthUpperUpLeft,FaceBlendShape.MouthUpperUpRight,FaceBlendShape.BrowDownLeft,FaceBlendShape.BrowDownRight,FaceBlendShape.BrowInnerUp,FaceBlendShape.BrowOuterUpLeft,FaceBlendShape.BrowOuterUpRight,FaceBlendShape.CheekPuff,FaceBlendShape.CheekSquintLeft,FaceBlendShape.CheekSquintRight,FaceBlendShape.NoseSneerLeft,FaceBlendShape.NoseSneerRight,FaceBlendShape.TongueOut,FaceBlendShape.HeadYaw,FaceBlendShape.HeadPitch,FaceBlendShape.HeadRoll,FaceBlendShape.LeftEyeYaw,FaceBlendShape.LeftEyePitch,FaceBlendShape.LeftEyeRoll,FaceBlendShape.RightEyeYaw,FaceBlendShape.RightEyePitch,FaceBlendShape.RightEyeRoll
16:22:57:05.093,61.0,0.0,0.173607007,0.117947616,0.0,0.0,0.044572607,0.843686044,0.0,0.173959628,0.002519644,0.0,0.0,0.044572797,0.843864858,0.078189485,0.017068174,0.0,0.096902072,0.110086814,0.069389753,0.136640564,0.003170316,0.0,0.0,0.0,0.238376871,0.214474514,0.010741292,0.009809485,0.094286904,0.091783576,0.075684607,0.030129056,0.091493234,0.050289445,0.025082801,0.024687689,0.058672771,0.053052846,0.01404925,0.014128342,0.0,0.0,0.677435398,0.565373421,0.56745398,0.023004215,0.063462794,0.06518577,0.047905967,0.055282198,3.82e-08,0.042788561,0.058999103,-0.008971969,-0.001530481,0.106266044,-0.000163253,0.071644619,0.106324285,0.00763971
16:22:57:06.095,61.0,0.0,0.173921585,0.117618091,0.0,0.0,0.044347618,0.843524456,0.0,0.174272463,0.00283289,0.0,0.0,0.0443478,0.843704104,0.077938341,0.017051006,0.0,0.096403435,0.109537676,0.069382802,0.136885539,0.0032026,0.0,0.0,0.0,0.238407508,0.214544565,0.010702287,0.009772627,0.094214939,0.091717452,0.075444989,0.029839013,0.09238074,0.05091913,0.025212374,0.024807278,0.058296431,0.052736007,0.014171495,0.014243171,0.0,0.0,0.675330341,0.562279344,0.56436795,0.02299533,0.063371956,0.065031454,0.0480823,0.055487979,2.6e-08,0.04329532,0.059826833,-0.008050275,-0.001720717,0.106457159,-0.000183878,0.071443006,0.106515393,0.007632045
16:22:57:07.097,61.0,0.0,0.17445688,0.117537081,0.0,0.0,0.04412346,0.84323597,0.0,0.174808532,0.002897111,0.0,0.0,0.044123635,0.843415797,0.077655777,0.016975647,0.0,0.095930308,0.109021902,0.069353804,0.137042761,0.0032311,0.0,0.0,0.0,0.238316596,0.214559525,0.010666331,0.009738505,0.094118662,0.091648512,0.075197227,0.029561646,0.093072102,0.051483862,0.025330845,0.024917869,0.057941135,0.052438784,0.014293802,0.01435614,0.0,0.0,0.673384666,0.559077263,0.561158657,0.022961261,0.063314661,0.064908534,0.04828288,0.055722132,1.73e-08,0.04339508,0.060688314,-0.007525991,-0.001759664,0.106784634,-0.000188622,0.071391285,0.106842846,0.007650155
16:22:57:08.098,61.0,0.0,0.174454927,0.117642574,0.0,0.0,0.043868944,0.842657089,0.0,0.174807355,0.002781362,0.0,0.0,0.043869115,0.84283644,0.07734336,0.016872056,0.0,0.095362395,0.10839019,0.069242604,0.137031138,0.003250718,0.0,0.0,0.0,0.238403902,0.214738146,0.010625796,0.009700231,0.093952954,0.091524646,0.074997112,0.029286487,0.093820401,0.052084025,0.025467778,0.025041999,0.057528496,0.052098163,0.014415355,0.01447157,0.0,0.0,0.671608329,0.555729449,0.557747424,0.022957858,0.06324555,0.064783573,0.048496094,0.055970889,1.62e-08,0.043479264,0.06126557,-0.00720315,-0.00168936,0.106783897,-0.000181085,0.071455374,0.106842153,0.007656959
16:22:57:09.100,61.0,0.0,0.173498884,0.117337823,0.0,0.0,0.043590199,0.841314256,0.0,0.173846647,0.003066672,0.0,0.0,0.043590371,0.841491044,0.07694307,0.016758455,0.0,0.094571911,0.107307583,0.069171511,0.13724938,0.003217663,0.0,0.0,0.0,0.23857826,0.214964449,0.010572558,0.009652168,0.093687691,0.091313817,0.074757129,0.028967965,0.095834732,0.053058773,0.025641482,0.025198925,0.057050556,0.051711306,0.014564793,0.01461591,0.0,0.0,0.67002213,0.552405238,0.554379702,0.023002146,0.063200541,0.064688459,0.048771277,0.056296054,1.2e-08,0.043450713,0.061819819,-0.007148277,-0.00186277,0.106197044,-0.000198568,0.071274735,0.106255241,0.007595364
16:22:57:10.101,61.0,0.0,0.172983304,0.11688707,0.0,0.0,0.043284226,0.839629114,0.0,0.173326179,0.003499882,0.0,0.0,0.043284401,0.839804173,0.076454885,0.016604789,0.0,0.093744494,0.106355436,0.069046684,0.137302965,0.003205532,0.0,0.0,0.0,0.238412872,0.214986071,0.01052043,0.00960729,0.093374372,0.091088451,0.07448934,0.028650172,0.096854486,0.053762712,0.025798125,0.025336226,0.056600206,0.051347029,0.014719928,0.014763436,0.0,0.0,0.667660177,0.547201574,0.549168825,0.023026317,0.063163132,0.064599738,0.049059089,0.056630977,9.9e-09,0.042999707,0.061893609,-0.00715942,-0.002125984,0.105879195,-0.000225942,0.071003303,0.105937436,0.007543688
16:22:57:11.103,61.0,0.0,0.171098173,0.116403379,0.0,0.0,0.043037117,0.838455439,0.0,0.171432853,0.003935533,0.0,0.0,0.043037295,0.838630319,0.076039769,0.016446795,0.0,0.092992887,0.105547346,0.068977721,0.137348145,0.003256208,0.0,0.0,0.0,0.238376245,0.215171352,0.010468384,0.009561246,0.093128987,0.090919472,0.074219719,0.02833637,0.097724088,0.054434322,0.025958572,0.025477001,0.056169283,0.050989792,0.014873683,0.014903046,0.0,0.0,0.666208804,0.54446882,0.546440721,0.023059011,0.063148141,0.064530604,0.049344823,0.056962445,8.8e-09,0.042986795,0.061783937,-0.007128067,-0.00239091,0.104722679,-0.000251302,0.070718095,0.104780793,0.007430802
16:22:57:12.104,61.0,0.0,0.170109749,0.116373062,0.0,0.0,0.042764131,0.83536619,0.0,0.170441896,0.003942581,0.0,0.0,0.042764302,0.835544527,0.075592086,0.016298058,0.0,0.092139483,0.104688577,0.06895408,0.137706533,0.003230581,0.0,0.0,0.0,0.238301754,0.215294659,0.010409392,0.009510336,0.092772856,0.090637252,0.073935226,0.028017778,0.098554865,0.055105075,0.026143724,0.02563967,0.055750981,0.050652646,0.015036498,0.015057022,0.0,0.0,0.665596664,0.542979062,0.544951081,0.023135154,0.063134491,0.064470664,0.049667053,0.057346396,5.6e-09,0.042975795,0.062037495,-0.007446301,-0.002395344,0.104117341,-0.000250302,0.070704147,0.104175359,0.007386101
16:22:57:13.106,61.0,0.0,0.169140637,0.116194166,0.0,0.0,0.042465106,0.833323181,0.0,0.169469073,0.004076084,0.0,0.0,0.042465277,0.833503008,0.075161561,0.016187372,0.0,0.091428474,0.103979483,0.068970732,0.137984231,0.003255259,0.0,0.0,0.0,0.238098025,0.215270117,0.010362911,0.009469349,0.092497014,0.090414114,0.07366059,0.027720915,0.09926708,0.055702627,0.026312338,0.025791753,0.055395927,0.050359689,0.015200124,0.015209788,0.0,0.0,0.665038884,0.542013705,0.543986023,0.023182027,0.063111998,0.064405814,0.04995773,0.057690244,5.3e-09,0.042886127,0.062649158,-0.007511023,-0.002476608,0.103523098,-0.000257306,0.070599832,0.103581116,0.007332848
16:22:57:14.107,61.0,0.0,0.168622524,0.115680218,0.0,0.0,0.042208511,0.832150221,0.0,0.168945685,0.004560525,0.0,0.0,0.042208683,0.832330406,0.074768141,0.016049579,0.0,0.090804867,0.103375942,0.069038183,0.138176695,0.003264781,0.0,0.0,0.0,0.237796024,0.215120941,0.010325211,0.009436032,0.092280373,0.090249501,0.073407374,0.027453218,0.099869438,0.056228112,0.026472753,0.025935037,0.055089697,0.050111279,0.015353076,0.01535545,0.0,0.0,0.663959444,0.541190863,0.543163359,0.023219988,0.063129433,0.064390816,0.0502236,0.058016114,5.6e-09,0.043021981,0.063214225,-0.008085632,-0.002771043,0.103203453,-0.000287001,0.070289865,0.103261538,0.007278022
16:22:57:15.109,61.0,0.0,0.168791726,0.115299061,0.0,0.0,0.041909833,0.831056356,0.0,0.169112548,0.004941752,0.0,0.0,0.041909996,0.831235528,0.074322335,0.015917944,0.0,0.090174541,0.102761567,0.069105543,0.138468742,0.003218916,0.0,0.0,0.0,0.237482041,0.214897782,0.01028651,0.009403314,0.092013225,0.090046912,0.073153295,0.027186675,0.100536332,0.056802671,0.026641462,0.026087171,0.054777071,0.04985876,0.015512603,0.015508798,0.0,0.0,0.662052274,0.539607287,0.541579604,0.023266314,0.06309773,0.064336129,0.050478552,0.058336645,7e-09,0.043329962,0.063486648,-0.008522486,-0.00300265,0.103305444,-0.000311298,0.070057511,0.103363454,0.007261214
16:22:57:16.110,61.0,0.0,0.168627992,0.11492838,0.0,0.0,0.041685056,0.830333412,0.0,0.168945685,0.005298019,0.0,0.0,0.041685212,0.830511689,0.07380832,0.015722014,0.0,0.089464828,0.102051325,0.06911058,0.138593853,0.003159402,0.0,0.0,0.0,0.236999005,0.214540333,0.010244569,0.00936608,0.091681294,0.089802869,0.072856337,0.026920062,0.101185754,0.057378188,0.026800364,0.026230579,0.054422006,0.049569789,0.015658451,0.015649285,0.0,0.0,0.659317374,0.537359715,0.539324701,0.023325251,0.063046537,0.0642602,0.050711181,0.058621202,9.1e-09,0.043294285,0.063299847,-0.008591084,-0.003219156,0.103203595,-0.000333412,0.06983301,0.10326156,0.0072308
16:22:57:17.112,61.0,0.0,0.168432847,0.114619687,0.0,0.0,0.041476592,0.829585195,0.0,0.168747813,0.005598921,0.0,0.0,0.041476749,0.829763353,0.073288344,0.015600248,0.0,0.088719778,0.101240516,0.068947956,0.138183057,0.003168719,0.0,0.0,0.0,0.236437663,0.21414271,0.010207824,0.009336729,0.091379151,0.089582704,0.072570257,0.026658423,0.101696499,0.057856735,0.026922278,0.026333571,0.05407032,0.049274217,0.015790567,0.015770052,0.0,0.0,0.65800792,0.535833001,0.537816703,0.023330649,0.062939704,0.064123847,0.050891139,0.058831289,9.4e-09,0.043457955,0.062862513,-0.008517617,-0.003402031,0.103082776,-0.000351938,0.069646306,0.103140697,0.007203
16:22:57:18.114,61.0,0.0,0.168607503,0.11421679,0.0,0.0,0.041288562,0.829256952,0.0,0.168919742,0.005998615,0.0,0.0,0.041288719,0.829434514,0.07286153,0.015475877,0.0,0.088109419,0.100595161,0.068833426,0.137897164,0.003129008,0.0,0.0,0.0,0.235983402,0.213756234,0.01017973,0.009314055,0.09115772,0.089423172,0.072355427,0.026445292,0.102174938,0.05829373,0.027033808,0.026436664,0.053762328,0.049023837,0.01589218,0.01586616,0.0,0.0,0.657013238,0.534920275,0.536908329,0.023354689,0.062833861,0.06400042,0.051008642,0.058976725,1.02e-08,0.043527789,0.063127872,-0.007926671,-0.003644855,0.103187874,-0.000377445,0.069400735,0.103245892,0.007185014
16:22:57:19.115,61.0,0.0,0.168661743,0.114196859,0.0,0.0,0.041096967,0.828844607,0.0,0.168973982,0.006022362,0.0,0.0,0.041097123,0.829022169,0.072597072,0.015413011,0.0,0.087603308,0.100064844,0.068730943,0.137648091,0.003106781,0.0,0.0,0.0,0.235864475,0.213678017,0.010153549,0.009292846,0.091007672,0.08931084,0.072194472,0.026250532,0.102584392,0.058669508,0.027129345,0.026521472,0.053517599,0.048822086,0.015983366,0.015956441,0.0,0.0,0.656683445,0.534487784,0.536479592,0.023372173,0.062729508,0.063876309,0.051120378,0.059115738,1.01e-08,0.043224584,0.063477394,-0.007489642,-0.003659271,0.103221051,-0.00037906,0.06938839,0.103279024,0.007186061
16:22:57:20.117,61.0,0.0,0.169299305,0.114072114,0.0,0.0,0.040910497,0.828646839,0.0,0.169612125,0.006171591,0.0,0.0,0.040910646,0.828824222,0.072308987,0.015272729,0.0,0.087192878,0.09963984,0.068661287,0.137499124,0.003101212,0.0,0.0,0.0,0.235608146,0.213515833,0.010133603,0.009277117,0.090880066,0.089243472,0.072046578,0.02608243,0.102989435,0.059030257,0.027222896,0.02660468,0.053289227,0.048645034,0.016065195,0.016032325,0.0,0.0,0.655842423,0.534104765,0.536098182,0.023376355,0.062624127,0.063746549,0.051224981,0.059235133,9.3e-09,0.043010507,0.064441067,-0.007251644,-0.003749793,0.103610896,-0.000389915,0.069309786,0.103668876,0.007205222
16:22:57:21.118,61.0,0.0,0.169826001,0.113947146,0.0,0.0,0.040720403,0.828265727,0.0,0.17013903,0.006316946,0.0,0.0,0.040720549,0.828442931,0.071985312,0.015156187,0.0,0.086732321,0.099163197,0.068554767,0.137247369,0.00310403,0.0,0.0,0.0,0.235272542,0.213278934,0.010114556,0.009261997,0.090762347,0.089178838,0.071882077,0.025906151,0.103405282,0.059393317,0.027320713,0.026689868,0.05304369,0.048460744,0.01614593,0.016106488,0.0,0.0,0.655180693,0.533805907,0.535798967,0.023383422,0.062490054,0.063587807,0.051330656,0.059341881,9.2e-09,0.042939931,0.065054086,-0.007163425,-0.003837981,0.103932791,-0.000400334,0.069231533,0.103990816,0.007219612
16:22:57:22.120,61.0,0.0,0.169837326,0.113679759,0.0,0.0,0.040570218,0.827179551,0.0,0.170148388,0.006606483,0.0,0.0,0.040570363,0.827355623,0.07169538,0.015031807,0.0,0.08632727,0.098748297,0.068545878,0.137283415,0.003070689,0.0,0.0,0.0,0.235191047,0.213245034,0.010089558,0.009241208,0.090647981,0.089122027,0.071723744,0.025723154,0.103925362,0.059819218,0.027444299,0.026800102,0.052799221,0.048282147,0.016238019,0.016195156,0.0,0.0,0.654532611,0.533340275,0.535330296,0.023423949,0.062422954,0.063509241,0.051534552,0.059568718,8.9e-09,0.042555209,0.065755796,-0.007269252,-0.004013892,0.10393858,-0.000418706,0.069069021,0.103996575,0.007203095
16:22:57:23.122,61.0,0.0,0.168808699,0.113574766,0.0,0.0,0.040388513,0.806691527,0.0,0.169116452,0.006739604,0.0,0.0,0.04038867,0.806871533,0.071256459,0.014918713,0.0,0.08571291,0.098164573,0.068528466,0.137319535,0.002996626,0.0,0.0,0.0,0.234823927,0.212972239,0.010057041,0.00921848,0.090392947,0.088954419,0.071461894,0.02547203,0.104532719,0.060268875,0.027630242,0.026954651,0.052543741,0.048101228,0.016395722,0.016355427,0.0,0.0,0.655482709,0.532985389,0.534965336,0.02349386,0.062345576,0.063440882,0.051918447,0.060026981,9.7e-09,0.042454846,0.066315901,-0.007417174,-0.004095041,0.103308246,-0.000424562,0.069009751,0.103366293,0.007152994
16:22:57:24.123,61.0,0.0,0.140677303,0.115496405,0.0,0.0,0.040248368,0.674590945,0.0,0.140932351,0.004508307,0.0,0.0,0.040248711,0.674839497,0.067940861,0.014577584,0.0,0.082856,0.096616313,0.073783495,0.137523636,0.003021341,0.0,0.0,0.0,0.232880965,0.21286431,0.00999866,0.009190938,0.090297073,0.089111075,0.070944287,0.025114484,0.10888686,0.060723927,0.028797329,0.027688075,0.052074969,0.0477053,0.016797962,0.016768958,0.0,0.0,0.673422337,0.519359469,0.520701647,0.023815902,0.062290259,0.06331481,0.065952823,0.075340152,1.09e-08,0.042520631,0.066714463,-0.007308742,-0.002743769,0.086091019,-0.000236799,0.070291974,0.086148158,0.006065476
16:22:57:25.125,61.0,0.100103878,0.163876712,0.109244146,0.0,0.0,0.040985782,0.412356615,0.099630281,0.164141342,0.011012388,0.0,0.0,0.040986106,0.413294107,0.057811335,0.012082974,0.0,0.081645779,0.095999889,0.121718876,0.139117926,0.002738325,0.0,0.0,0.0,0.175043449,0.193398416,0.010086763,0.00934191,0.090390556,0.090271473,0.071042217,0.024819056,0.126108453,0.061502308,0.040760778,0.038144294,0.051678952,0.047491539,0.020833757,0.0205181,0.0,0.0,0.678174555,0.446256518,0.447933108,0.024317673,0.063016951,0.063494965,0.117937863,0.120717555,1.15e-08,0.043255579,0.069086474,-0.009495355,-0.006693297,0.100270502,-0.000673393,0.066398867,0.100328423,0.006679127
16:22:57:26.126,61.0,0.16406633,0.18896614,0.091446966,0.0,0.0,0.069168478,0.089790463,0.163413033,0.189138457,0.027166139,0.0,0.0,0.069190964,0.087096781,0.0546255,0.010366333,0.0,0.080748551,0.095789425,0.135462046,0.1398969,0.002544115,0.0,0.0,0.0,0.159682557,0.169559375,0.010200088,0.00952894,0.090550371,0.090834931,0.075281479,0.024474647,0.131200641,0.061932042,0.04670509,0.042182215,0.051506572,0.047705155,0.025115844,0.02429397,0.0,0.0,0.680472732,0.396512449,0.3976717,0.026156258,0.079444528,0.07769189,0.133057997,0.13545467,1.33e-08,0.043969754,0.078763378,-0.011856668,-0.016484205,0.115553901,-0.001913248,0.055489637,0.115611605,0.006440586
16:22:57:27.128,61.0,0.224998862,0.178717345,0.095681377,0.0,0.0,0.072352998,0.0,0.22428523,0.178913087,0.021212472,0.0,0.0,0.072377421,0.0,0.052380413,0.009175695,0.0,0.077834591,0.095320985,0.142704383,0.140292943,0.002372042,0.0,0.0,0.0,0.149812758,0.147236854,0.010361072,0.009766213,0.090546019,0.090988532,0.077413634,0.023995498,0.134724483,0.062384553,0.051961228,0.046229728,0.051432185,0.048041243,0.033516415,0.032185916,0.0,0.0,0.680115581,0.363948345,0.364779174,0.02737073,0.085261911,0.08345484,0.154639632,0.163043246,1.17e-08,0.041686244,0.078591247,-0.014030192,-0.012880645,0.109300904,-0.00141346,0.058100071,0.109357484,0.006375453
16:22:57:28.129,61.0,0.399206787,0.185777813,0.099340335,0.0,0.0,0.066592053,0.0,0.397323191,0.186015889,0.016551763,0.0,0.0,0.066610165,0.0,0.05061201,0.008250891,0.0,0.07518094,0.094763294,0.14635703,0.140600294,0.002271804,0.0,0.0,0.0,0.13847208,0.133824945,0.01054713,0.010037748,0.090375744,0.090910785,0.078669444,0.02350121,0.136790335,0.062784769,0.05530664,0.048998106,0.051433843,0.048430029,0.038561013,0.036925748,0.0,0.0,0.675767541,0.345347375,0.34615171,0.02824633,0.088143103,0.086212002,0.163486436,0.172949567,9.9e-09,0.039907314,0.078258541,-0.015981747,-0.010045691,0.113636412,-0.001146476,0.060292739,0.113692686,0.006880254
16:22:57:29.131,61.0,0.887988448,0.187592104,0.10091617,0.0,0.0,0.061762784,0.0,0.887528896,0.187846378,0.014730284,0.0,0.0,0.061777942,0.0,0.049487226,0.007484312,0.0,0.07382708,0.09436246,0.148448259,0.140898675,0.002108193,0.0,0.0,0.0,0.133609682,0.127267391,0.010749469,0.010322073,0.09030626,0.090866983,0.079676583,0.023031808,0.138103694,0.063106529,0.057219211,0.05071941,0.051577628,0.048950054,0.04162512,0.040080529,0.0,0.0,0.674489021,0.337053597,0.337830514,0.028971197,0.089961544,0.088019393,0.168633506,0.178841338,8e-09,0.038636427,0.076456954,-0.016832748,-0.00893904,0.11475344,-0.001030298,0.061241366,0.114809692,0.007057628
16:22:57:30.133,61.0,0.949938059,0.187227964,0.098364115,0.0,0.0,0.059489507,0.0,0.949648917,0.187460572,0.017537363,0.0,0.0,0.05950366,0.0,0.048556671,0.006759031,0.0,0.07271301,0.093824044,0.149590641,0.141422749,0.001937594,0.0,0.0,0.0,0.130978897,0.12376561,0.01093048,0.010580066,0.090173125,0.090747282,0.080367543,0.022562452,0.140491366,0.063658945,0.058596604,0.052129764,0.0515811,0.049307156,0.04337021,0.041861475,0.0,0.0,0.673673749,0.332429886,0.333186477,0.029683918,0.091115296,0.089291468,0.171175957,0.18181099,4.7e-09,0.037649985,0.073320043,-0.017055988,-0.010642801,0.114519663,-0.001224142,0.059694193,0.114576034,0.006865423
16:22:57:31.134,61.0,0.931661248,0.160943836,0.084203892,0.0,0.0,0.064577192,0.0,0.930920899,0.161035359,0.031414203,0.0,0.0,0.064602248,0.0,0.047999617,0.006064368,0.0,0.071956746,0.093411773,0.15019846,0.142015532,0.001598252,0.0,0.0,0.0,0.132308781,0.122482002,0.011091399,0.010807353,0.090300217,0.090895154,0.081147023,0.022177326,0.143621624,0.064849876,0.05963067,0.053128161,0.051472545,0.049611677,0.044190913,0.042764358,0.0,0.0,0.673465014,0.346528918,0.34695515,0.03083251,0.091903336,0.090271771,0.167262137,0.176515341,4.1e-09,0.038284164,0.07360327,-0.017180458,-0.019097064,0.09838891,-0.001884909,0.051188629,0.098444365,0.005053324
16:22:57:32.136,61.0,0.516709924,0.299289316,0.102240361,0.0,0.0,0.092759758,0.0,0.516027212,0.299744785,0.017468823,0.0,0.0,0.09277688,0.0,0.047619142,0.005438095,0.0,0.071795799,0.093271196,0.147491336,0.142515943,0.001341877,0.0,0.0,0.0,0.140108138,0.13487941,0.01124341,0.011030114,0.090624422,0.091605693,0.081776664,0.022053788,0.144921497,0.066045076,0.060203023,0.053853374,0.051331155,0.049700689,0.044258639,0.042890374,0.0,0.0,0.672428906,0.349289388,0.349677265,0.031358153,0.092134319,0.090350218,0.145773888,0.145246983,3.5e-09,0.037814852,0.076175784,-0.017255748,-0.010492706,0.183113903,-0.001943089,0.061412882,0.183174655,0.011369172
16:22:57:33.137,61.0,0.170246542,0.208752811,0.127874821,0.0,0.0,0.092252679,0.0,0.169564009,0.209285572,0.0,0.008094413,0.0,0.09226051,0.0,0.047233723,0.004735969,0.0,0.071761422,0.093136907,0.143585995,0.142625824,0.001290401,0.0,0.0,0.0,0.153278142,0.160456881,0.011394225,0.01122787,0.091030859,0.092537053,0.082127862,0.021954019,0.145821139,0.067247279,0.06050238,0.054404523,0.051099185,0.049571693,0.044014148,0.042699888,0.0,0.0,0.678921759,0.366995782,0.369031191,0.031635843,0.092077345,0.08998882,0.139056414,0.13668327,5.4e-09,0.038580857,0.081469235,-0.016280724,0.004904242,0.127846792,0.000630428,0.077478752,0.127905667,0.009954073
16:22:57:34.139,61.0,0.015175512,0.116536483,0.13330242,0.0,0.0,0.074060589,0.0,0.015611956,0.116826281,0.0,0.013137291,0.0,0.074065015,0.0,0.046901792,0.004246729,0.0,0.071733877,0.092916884,0.138644964,0.142671719,0.001339023,0.0,0.0,0.0,0.15993081,0.169063672,0.011477788,0.011351499,0.091310367,0.093160361,0.082006879,0.021918478,0.146016792,0.067872509,0.060467798,0.054683238,0.050778128,0.049246654,0.043003999,0.042080469,0.0,0.0,0.681336641,0.38652423,0.388634503,0.031821121,0.087544888,0.083873317,0.130614758,0.131827548,1.08e-08,0.042230811,0.086042237,-0.017036595,0.008004688,0.071367405,0.00057224,0.081223123,0.071423963,0.00580471
16:22:57:35.140,61.0,0.0,0.091941752,0.131037206,0.0,0.0,0.061674632,0.043864746,0.0,0.092143148,0.0,0.0111079,0.0,0.061677598,0.044081975,0.046695057,0.003856486,0.0,0.071677648,0.092612907,0.129611373,0.14254953,0.001417861,0.0,0.0,0.0,0.167189151,0.174794152,0.011508576,0.01141417,0.091382153,0.09357141,0.081625715,0.021908855,0.145684511,0.068187185,0.06013171,0.054659072,0.05043998,0.048843503,0.041409221,0.040954284,0.0,0.0,0.682588518,0.395062268,0.397279471,0.031934574,0.083340786,0.079313837,0.122819588,0.12816745,1.46e-08,0.045570806,0.087547769,-0.017858421,0.006774684,0.056288343,0.000381736,0.079919592,0.056344051,0.004502938
16:22:57:36.142,61.0,0.0,0.081663884,0.130972073,0.0,0.0,0.054052472,0.147172615,0.0,0.081833273,0.0,0.011628795,0.0,0.054055505,0.147693545,0.046786364,0.003744467,0.0,0.071655124,0.092283681,0.119096622,0.141963929,0.001702402,0.0,0.0,0.0,0.181228966,0.183579996,0.011488303,0.011412299,0.091361441,0.093811534,0.081011444,0.021928832,0.142485365,0.068214037,0.059128538,0.05429253,0.050064616,0.04835701,0.038854767,0.038682926,0.0,0.0,0.683342516,0.41063869,0.412789077,0.031958029,0.079455614,0.075647295,0.11139147,0.119905993,1.83e-08,0.048623882,0.087290545,-0.018551273,0.007094753,0.049990367,0.000354962,0.079906561,0.050045453,0.003998022
16:22:57:37.143,61.0,0.0,0.08378651,0.134808287,0.0,0.0,0.049643476,0.272747904,0.0,0.083976977,0.0,0.015653996,0.0,0.049646739,0.273350656,0.047265496,0.003864959,0.0,0.071787119,0.092077114,0.109567672,0.141227037,0.002060312,0.0,0.0,0.0,0.196331278,0.192462266,0.011423577,0.011347206,0.09135253,0.093955368,0.079537056,0.021905873,0.137704179,0.068085864,0.055901188,0.052540481,0.049746834,0.047904115,0.036272347,0.03627573,0.0,0.0,0.683778703,0.427327246,0.429329902,0.031841233,0.076986581,0.073596142,0.100637026,0.109966978,2.42e-08,0.050412886,0.084010665,-0.020078056,0.009549904,0.051300958,0.000490342,0.082241625,0.051355999,0.004222529
16:22:57:38.145,61.0,0.0,0.089517035,0.132411808,0.0,0.0,0.047187302,0.401921302,0.0,0.089716479,0.0,0.013172982,0.0,0.0471907,0.402463794,0.050799668,0.004075642,0.0,0.072047994,0.091964252,0.100156397,0.140610397,0.002356791,0.0,0.0,0.0,0.209620208,0.200559318,0.01131794,0.011225398,0.091288976,0.093953475,0.078453131,0.021866005,0.131554425,0.067772239,0.051206317,0.049029402,0.049579281,0.047567308,0.033974767,0.034168884,0.0,0.0,0.685689986,0.444474161,0.446162283,0.031625517,0.075544909,0.072367258,0.091489069,0.101391472,3.12e-08,0.049804617,0.079851408,-0.020428993,0.008034837,0.054806452,0.000440798,0.080764607,0.054861859,0.004430499
16:22:57:39.147,61.0,0.0,0.107555956,0.128089204,0.0,0.0,0.045566473,0.519630909,0.0,0.107791893,0.0,0.00846376,0.0,0.045569859,0.520106971,0.053130124,0.004476014,0.0,0.072506681,0.092043519,0.093943209,0.140126765,0.002539019,0.0,0.0,0.0,0.216521666,0.204048798,0.011209146,0.011093827,0.09113396,0.093767919,0.077456482,0.021825988,0.127444491,0.067434877,0.047190573,0.045549534,0.049482636,0.047317673,0.032098249,0.032396663,0.0,0.0,0.686417818,0.458823443,0.460674107,0.031315237,0.074459776,0.071514338,0.084188581,0.094273843,3.94e-08,0.048363548,0.076139902,-0.020256871,0.005159013,0.065847188,0.000340197,0.07807608,0.065903261,0.005147651
